transaction_id,transaction_date,transaction_time,merchant,description,amount,currency,payment_method,transaction_type,category,city,state,country,day,week,month,weekend,merchant_freq,avg_expense,rolling_avg,month_end,salary_week,festival_season
TXN000127,2018-02-15,14:49:49,Cafe Coffee Day,POS Purchase Cafe Coffee Day,315.98,INR,Credit Card,Debit,Food,Hyderabad,Telangana,India,15,7,2,0,117,4989.675895714285,605.7800000000025,0,0,0
TXN000128,2018-02-15,20:08:35,Domino's India,POS Purchase Domino's India,186.32,INR,Credit Card,Debit,Food,Bengaluru,Karnataka,India,15,7,2,0,98,4989.675895714285,498.97666666666913,0,0,0
TXN000129,2018-02-15,20:50:16,Swiggy,UPI Payment Swiggy,303.22,INR,UPI,Debit,Food,Ahmedabad,Gujarat,India,15,7,2,0,106,4989.675895714285,268.5066666666691,0,0,0
TXN000130,2018-02-15,21:54:24,The Beer Cafe,POS Purchase The Beer Cafe,881.02,INR,Debit Card,Debit,Food,Lucknow,Uttar Pradesh,India,15,7,2,0,48,4989.675895714285,456.85333333333574,0,0,0
TXN000131,2018-02-16,09:48:38,Employer Salary Credit,NEFT Salary Credit,47492.08,INR,NEFT,Credit,Salary,Surat,Gujarat,India,16,7,2,0,163,4989.675895714285,16225.440000000002,0,0,0
TXN000132,2018-02-16,12:00:51,Barbeque Nation,UPI Collect Barbeque Nation,195.76,INR,UPI,Debit,Food,Nagpur,Maharashtra,India,16,7,2,0,50,4989.675895714285,16189.620000000003,0,0,0
TXN000133,2018-02-16,22:43:41,Lakme Salon,UPI Payment Lakme Salon,1448.66,INR,UPI,Debit,Miscellaneous,Lucknow,Uttar Pradesh,India,16,7,2,0,24,4989.675895714285,16378.833333333336,0,0,0
TXN000134,2018-02-17,08:12:49,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,1837.5,INR,Auto Debit,Debit,Bills,Hyderabad,Telangana,India,17,7,2,1,693,4989.675895714285,1160.6400000000024,0,0,0
TXN000135,2018-02-17,11:24:17,HPCL,UPI Collect HPCL,3443.57,INR,UPI,Debit,Fuel,Bengaluru,Karnataka,India,17,7,2,1,143,4989.675895714285,2243.2433333333356,0,0,0
TXN000136,2018-02-17,11:29:02,House Rent Payment,NEFT Rent Payment,46175.24,INR,NEFT,Debit,Rent,Delhi,Delhi,India,17,7,2,1,165,4989.675895714285,17152.103333333336,0,0,0
TXN000137,2018-02-17,18:12:24,Blinkit,UPI Collect Blinkit,921.26,INR,UPI,Debit,Groceries,Indore,Madhya Pradesh,India,17,7,2,1,140,4989.675895714285,16846.690000000002,0,0,0
TXN000138,2018-02-17,19:27:44,BigBasket,POS Purchase BigBasket,949.38,INR,Debit Card,Debit,Groceries,Delhi,Delhi,India,17,7,2,1,146,4989.675895714285,16015.293333333335,0,0,0
TXN000139,2018-02-17,21:17:24,Third Wave Coffee,UPI/Paytm/Third Wave Coffee,118.22,INR,UPI,Debit,Food,Bengaluru,Karnataka,India,17,7,2,1,84,4989.675895714285,662.9533333333358,0,0,0
TXN000140,2018-02-18,07:28:58,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,1798.21,INR,Auto Debit,Debit,Bills,Pune,Maharashtra,India,18,7,2,1,693,4989.675895714285,955.2700000000024,0,0,0
TXN000141,2018-02-18,10:13:46,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,1867.33,INR,Auto Debit,Debit,Bills,Kochi,Kerala,India,18,7,2,1,693,4989.675895714285,1261.2533333333356,0,0,0
TXN000142,2018-02-18,11:25:07,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,1911.32,INR,Auto Debit,Debit,Bills,Kochi,Kerala,India,18,7,2,1,693,4989.675895714285,1858.9533333333356,0,0,0
TXN000143,2018-02-19,13:08:43,Indian Oil,UPI/Paytm/Indian Oil,2958.98,INR,UPI,Debit,Fuel,Noida,Uttar Pradesh,India,19,8,2,0,162,4989.675895714285,2245.8766666666693,0,0,0
TXN000144,2018-02-20,19:13:02,Zomato,UPI Collect Zomato,800.13,INR,UPI,Debit,Food,Bengaluru,Karnataka,India,20,8,2,0,117,4989.675895714285,1890.143333333336,0,0,0
TXN000145,2018-02-21,07:04:13,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,1933.82,INR,Net Banking,Debit,Bills,Bengaluru,Karnataka,India,21,8,2,0,693,4989.675895714285,1897.643333333336,0,0,0
TXN000146,2018-02-21,07:15:17,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,1912.07,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India,21,8,2,0,693,4989.675895714285,1548.6733333333357,0,0,0
TXN000147,2018-02-21,08:31:03,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,1854.11,INR,Net Banking,Debit,Bills,Lucknow,Uttar Pradesh,India,21,8,2,0,693,4989.675895714285,1900.0000000000025,0,0,0
TXN000148,2018-02-21,10:05:41,Bharat Gas,Auto Debit Bharat Gas,1185.37,INR,Auto Debit,Debit,Bills,Mumbai,Maharashtra,India,21,8,2,0,100,4989.675895714285,1650.516666666669,0,0,0
TXN000149,2018-02-21,21:56:15,Naturals Salon,Debit Card POS Naturals Salon,1580.72,INR,Debit Card,Debit,Miscellaneous,Pune,Maharashtra,India,21,8,2,0,33,4989.675895714285,1540.066666666669,0,0,0
TXN000150,2018-02-22,09:49:53,Cafe Coffee Day,Debit Card POS Cafe Coffee Day,196.41,INR,Debit Card,Debit,Food,Ahmedabad,Gujarat,India,22,8,2,0,117,4989.675895714285,987.5000000000024,0,0,0
TXN000151,2018-02-22,09:59:23,Airtel,Auto Debit Airtel,1403.43,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India,22,8,2,0,175,4989.675895714285,1060.1866666666692,0,0,0
TXN000152,2018-02-23,08:45:26,Airtel,Auto Debit Airtel,1254.24,INR,Auto Debit,Debit,Bills,Noida,Uttar Pradesh,India,23,8,2,0,175,4989.675895714285,951.3600000000024,0,0,0
TXN000153,2018-02-23,20:57:51,Indian Oil,UPI Payment Indian Oil,3175.63,INR,UPI,Debit,Fuel,Bengaluru,Karnataka,India,23,8,2,0,162,4989.675895714285,1944.433333333336,0,0,0
TXN000154,2018-02-24,09:01:52,Domino's India,UPI/Paytm/Domino's India,184.23,INR,UPI,Debit,Food,Surat,Gujarat,India,24,8,2,1,98,4989.675895714285,1538.0333333333356,0,0,0
TXN000155,2018-02-24,09:53:23,House Rent Payment,NEFT Rent Payment,43912.33,INR,NEFT,Debit,Rent,Bengaluru,Karnataka,India,24,8,2,1,165,4989.675895714285,15757.39666666667,0,0,0
TXN000156,2018-02-24,11:44:20,Spotify,Auto Debit Spotify,153.2,INR,Auto Debit,Debit,Subscription,Bengaluru,Karnataka,India,24,8,2,1,96,4989.675895714285,14749.920000000004,0,0,0
TXN000157,2018-02-25,08:54:03,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,1870.76,INR,Auto Debit,Debit,Bills,Indore,Madhya Pradesh,India,25,8,2,1,693,4989.675895714285,15312.09666666667,0,1,0
TXN000158,2018-02-25,12:15:26,Cafe Coffee Day,UPI/DR/645141062499/Cafe Coffee Day,324.62,INR,UPI,Debit,Food,Bengaluru,Karnataka,India,25,8,2,1,117,4989.675895714285,782.8600000000024,0,1,0
TXN000159,2018-02-26,09:56:01,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,1900.74,INR,Auto Debit,Debit,Bills,Noida,Uttar Pradesh,India,26,9,2,0,693,4989.675895714285,1365.373333333336,0,1,0
TXN000160,2018-02-26,13:56:01,Burger King,UPI Payment Burger King,177.5,INR,UPI,Debit,Food,Kochi,Kerala,India,26,9,2,0,92,4989.675895714285,800.9533333333358,0,1,0
TXN000161,2018-02-27,06:25:36,Tata Power,Electricity Bill Tata Power,5404.62,INR,Auto Debit,Debit,Bills,Lucknow,Uttar Pradesh,India,27,9,2,0,116,4989.675895714285,2494.286666666669,0,1,0
TXN000162,2018-02-27,13:59:04,Zomato,UPI Collect Zomato,960.06,INR,UPI,Debit,Food,Lucknow,Uttar Pradesh,India,27,9,2,0,117,4989.675895714285,2180.726666666669,0,1,0
TXN000163,2018-02-27,22:17:56,Chaayos,UPI/DR/728400443133/Chaayos,120.79,INR,UPI,Debit,Food,Jaipur,Rajasthan,India,27,9,2,0,68,4989.675895714285,2161.823333333336,0,1,0
TXN000164,2018-02-28,10:04:23,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,1921.76,INR,Auto Debit,Debit,Bills,Mumbai,Maharashtra,India,28,9,2,0,693,4989.675895714285,1000.870000000002,1,1,0
TXN000165,2018-02-28,21:55:01,HPCL,ATM Cash Withdrawal,3638.47,INR,Cash Withdrawal,Debit,Fuel,Bengaluru,Karnataka,India,28,9,2,0,143,4989.675895714285,1893.6733333333352,1,1,0
TXN000166,2018-03-01,06:39:46,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,5873.21,INR,Net Banking,Debit,Bills,Indore,Madhya Pradesh,India,1,9,3,0,693,4989.675895714285,3811.146666666669,0,1,0
TXN000167,2018-03-01,09:00:36,Nature's Basket,Debit Card POS Nature's Basket,522.85,INR,Debit Card,Debit,Groceries,Bengaluru,Karnataka,India,1,9,3,0,143,4989.675895714285,3344.8433333333355,0,1,0
TXN000168,2018-03-01,09:03:34,BigBasket,UPI/DR/420705911656/BigBasket,793.5,INR,UPI,Debit,Groceries,Bengaluru,Karnataka,India,1,9,3,0,146,4989.675895714285,2396.5200000000027,0,1,0
TXN000169,2018-03-01,21:26:01,DMart,Debit Card POS DMart,1029.01,INR,Debit Card,Debit,Groceries,Kolkata,West Bengal,India,1,9,3,0,178,4989.675895714285,781.7866666666691,0,1,0
TXN000170,2018-03-02,01:21:05,Employer Salary Credit,NEFT Salary Credit,44709.1,INR,NEFT,Credit,Salary,Bengaluru,Karnataka,India,2,9,3,0,163,4989.675895714285,15510.536666666669,0,1,0
TXN000171,2018-03-02,08:04:26,Domino's India,UPI Payment Domino's India,445.18,INR,UPI,Debit,Food,Kolkata,West Bengal,India,2,9,3,0,98,4989.675895714285,15394.430000000002,0,1,0
TXN000172,2018-03-02,11:08:05,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,5508.79,INR,Net Banking,Debit,Bills,Kochi,Kerala,India,2,9,3,0,693,4989.675895714285,16887.690000000002,0,1,0
TXN000173,2018-03-02,19:52:35,DMart,POS Purchase DMart,834.36,INR,Credit Card,Debit,Groceries,Bengaluru,Karnataka,India,2,9,3,0,178,4989.675895714285,2262.776666666669,0,1,0
TXN000174,2018-03-03,10:52:18,BSNL,Net Banking Payment BSNL,1314.17,INR,Net Banking,Debit,Bills,Hyderabad,Telangana,India,3,9,3,1,111,4989.675895714285,2552.4400000000023,0,0,0
TXN000175,2018-03-03,16:14:11,DMart,UPI/DR/253989877226/DMart,481.0,INR,UPI,Debit,Groceries,Indore,Madhya Pradesh,India,3,9,3,1,178,4989.675895714285,876.5100000000025,0,0,0
TXN000176,2018-03-04,06:08:22,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,5928.55,INR,Auto Debit,Debit,Bills,Surat,Gujarat,India,4,9,3,1,693,4989.675895714285,2574.573333333336,0,0,0
TXN000177,2018-03-04,09:17:13,Burger King,UPI Payment Burger King,449.62,INR,UPI,Debit,Food,Chennai,Tamil Nadu,India,4,9,3,1,92,4989.675895714285,2286.3900000000026,0,0,0
TXN000178,2018-03-04,11:06:50,Zepto,UPI/Paytm/Zepto,748.9,INR,UPI,Debit,Groceries,Delhi,Delhi,India,4,9,3,1,138,4989.675895714285,2375.6900000000023,0,0,0
TXN000179,2018-03-04,13:19:47,McDonald's India,UPI Payment McDonald's India,451.84,INR,UPI,Debit,Food,Pune,Maharashtra,India,4,9,3,1,106,4989.675895714285,550.1200000000024,0,0,0
TXN000180,2018-03-04,19:40:03,Cafe Coffee Day,Debit Card POS Cafe Coffee Day,425.27,INR,Debit Card,Debit,Food,Bengaluru,Karnataka,India,4,9,3,1,117,4989.675895714285,542.0033333333357,0,0,0
TXN000181,2018-03-05,09:31:35,Municipal Water Department,Auto Debit Municipal Water Department,223.94,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India,5,10,3,0,155,4989.675895714285,367.0166666666691,0,0,0
TXN000182,2018-03-05,10:38:48,Spotify,Auto Debit Spotify,167.2,INR,Auto Debit,Debit,Subscription,Lucknow,Uttar Pradesh,India,5,10,3,0,96,4989.675895714285,272.1366666666691,0,0,0
TXN000183,2018-03-05,12:50:19,Swiggy,UPI Collect Swiggy,323.83,INR,UPI,Debit,Food,Bengaluru,Karnataka,India,5,10,3,0,106,4989.675895714285,238.32333333333577,0,0,0
TXN000184,2018-03-05,13:46:52,Third Wave Coffee,UPI/Paytm/Third Wave Coffee,148.04,INR,UPI,Debit,Food,Pune,Maharashtra,India,5,10,3,0,84,4989.675895714285,213.02333333333573,0,0,0
TXN000185,2018-03-05,19:50:17,Blinkit,UPI Payment Blinkit,588.34,INR,UPI,Debit,Groceries,Jaipur,Rajasthan,India,5,10,3,0,140,4989.675895714285,353.40333333333575,0,0,0
TXN000186,2018-03-06,08:00:39,Third Wave Coffee,UPI Payment Third Wave Coffee,150.52,INR,UPI,Debit,Food,Bengaluru,Karnataka,India,6,10,3,0,84,4989.675895714285,295.63333333333577,0,0,0
TXN000187,2018-03-06,09:37:22,House Rent Payment,IMPS Transfer House Rent Payment,44629.34,INR,IMPS,Debit,Rent,Chennai,Tamil Nadu,India,6,10,3,0,165,4989.675895714285,15122.733333333335,0,0,0
TXN000188,2018-03-06,10:57:44,Municipal Water Department,UPI/DR/687816574852/Municipal Water Department,220.77,INR,UPI,Debit,Bills,Bengaluru,Karnataka,India,6,10,3,0,155,4989.675895714285,15000.210000000001,0,0,0
TXN000189,2018-03-06,12:00:03,Social,UPI/Paytm/Social,1291.75,INR,UPI,Debit,Food,Bengaluru,Karnataka,India,6,10,3,0,54,4989.675895714285,15380.62,0,0,0
TXN000190,2018-03-06,13:33:22,Domino's India,UPI/DR/842407337491/Domino's India,461.61,INR,UPI,Debit,Food,Mumbai,Maharashtra,India,6,10,3,0,98,4989.675895714285,658.0433333333358,0,0,0
TXN000191,2018-03-06,21:28:44,Cafe Coffee Day,Debit Card POS Cafe Coffee Day,262.5,INR,Debit Card,Debit,Food,Chennai,Tamil Nadu,India,6,10,3,0,117,4989.675895714285,671.9533333333358,0,0,0
TXN000192,2018-03-06,22:10:59,Starbucks India,UPI/DR/148911994093/Starbucks India,151.45,INR,UPI,Debit,Food,Bengaluru,Karnataka,India,6,10,3,0,70,4989.675895714285,291.85333333333574,0,0,0
TXN000193,2018-03-07,07:56:31,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,5483.01,INR,Net Banking,Debit,Bills,Pune,Maharashtra,India,7,10,3,0,693,4989.675895714285,1965.6533333333357,0,0,0
TXN000194,2018-03-07,08:25:33,Third Wave Coffee,UPI/Paytm/Third Wave Coffee,143.33,INR,UPI,Debit,Food,Bengaluru,Karnataka,India,7,10,3,0,84,4989.675895714285,1925.9300000000023,0,0,0
TXN000195,2018-03-08,09:48:39,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,4628.44,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India,8,10,3,0,693,4989.675895714285,3418.260000000002,0,0,0
TXN000196,2018-03-08,20:12:10,BigBasket,UPI Collect BigBasket,582.43,INR,UPI,Debit,Groceries,Kochi,Kerala,India,8,10,3,0,146,4989.675895714285,1784.7333333333356,0,0,0
TXN000197,2018-03-08,20:24:42,Third Wave Coffee,UPI Collect Third Wave Coffee,163.66,INR,UPI,Debit,Food,Nagpur,Maharashtra,India,8,10,3,0,84,4989.675895714285,1791.5100000000023,0,0,0
TXN000198,2018-03-09,09:49:33,Indian Oil,POS Purchase Indian Oil,3283.62,INR,Debit Card,Debit,Fuel,Kochi,Kerala,India,9,10,3,0,162,4989.675895714285,1343.2366666666692,0,0,0
TXN000199,2018-03-09,15:23:36,Zepto,POS Purchase Zepto,1040.75,INR,Debit Card,Debit,Groceries,Bengaluru,Karnataka,India,9,10,3,0,138,4989.675895714285,1496.0100000000027,0,0,0
TXN000200,2018-03-09,20:00:47,Barbeque Nation,UPI/Paytm/Barbeque Nation,453.51,INR,UPI,Debit,Food,Bengaluru,Karnataka,India,9,10,3,0,50,4989.675895714285,1592.626666666669,0,0,0
TXN000201,2018-03-10,10:19:40,Nature's Basket,UPI/DR/974534906192/Nature's Basket,708.95,INR,UPI,Debit,Groceries,Bengaluru,Karnataka,India,10,10,3,1,143,4989.675895714285,734.4033333333358,0,0,0
TXN000202,2018-03-10,20:35:41,Ajio,POS Purchase Ajio,1507.48,INR,Debit Card,Debit,Shopping,Jaipur,Rajasthan,India,10,10,3,1,70,4989.675895714285,889.9800000000024,0,0,0
TXN000203,2018-03-11,09:44:36,Tata Power,Electricity Bill Tata Power,5532.28,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India,11,10,3,1,116,4989.675895714285,2582.903333333336,0,0,0
TXN000204,2018-03-11,13:02:12,BPCL,POS Purchase BPCL,3312.7,INR,Debit Card,Debit,Fuel,Surat,Gujarat,India,11,10,3,1,118,4989.675895714285,3450.820000000002,0,0,0
TXN000205,2018-03-11,18:15:24,BigBasket,POS Purchase BigBasket,533.4,INR,Credit Card,Debit,Groceries,Surat,Gujarat,India,11,10,3,1,146,4989.675895714285,3126.1266666666693,0,0,0
TXN000206,2018-03-11,20:59:44,Zepto,UPI Collect Zepto,665.45,INR,UPI,Debit,Groceries,Kolkata,West Bengal,India,11,10,3,1,138,4989.675895714285,1503.8500000000024,0,0,0
TXN000207,2018-03-11,22:09:55,Zomato,UPI Payment Zomato,185.72,INR,UPI,Debit,Food,Bengaluru,Karnataka,India,11,10,3,1,117,4989.675895714285,461.52333333333576,0,0,0
TXN000208,2018-03-12,06:51:28,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,4608.84,INR,Auto Debit,Debit,Bills,Pune,Maharashtra,India,12,11,3,0,693,4989.675895714285,1820.0033333333358,0,0,0
TXN000209,2018-03-12,07:13:57,Municipal Water Department,UPI Payment Municipal Water Department,218.82,INR,UPI,Debit,Bills,Bengaluru,Karnataka,India,12,11,3,0,155,4989.675895714285,1671.126666666669,0,0,0
TXN000210,2018-03-12,09:45:03,BSNL,UPI/Paytm/BSNL,1340.46,INR,UPI,Debit,Bills,Noida,Uttar Pradesh,India,12,11,3,0,111,4989.675895714285,2056.0400000000022,0,0,0
TXN000211,2018-03-12,12:15:20,McDonald's India,POS Purchase McDonald's India,330.51,INR,Debit Card,Debit,Food,Bengaluru,Karnataka,India,12,11,3,0,106,4989.675895714285,629.9300000000025,0,0,0
TXN000212,2018-03-12,14:10:20,Burger King,UPI Collect Burger King,288.3,INR,UPI,Debit,Food,Chennai,Tamil Nadu,India,12,11,3,0,92,4989.675895714285,653.0900000000024,0,0,0
TXN000213,2018-03-12,17:14:26,DMart,UPI Collect DMart,833.29,INR,UPI,Debit,Groceries,Nagpur,Maharashtra,India,12,11,3,0,178,4989.675895714285,484.03333333333575,0,0,0
TXN000214,2018-03-12,18:53:30,Nature's Basket,UPI/Paytm/Nature's Basket,589.21,INR,UPI,Debit,Groceries,Jaipur,Rajasthan,India,12,11,3,0,143,4989.675895714285,570.266666666669,0,0,0
TXN000215,2018-03-13,11:14:29,Spotify,Auto Debit Spotify,167.16,INR,Auto Debit,Debit,Subscription,Bengaluru,Karnataka,India,13,11,3,0,96,4989.675895714285,529.8866666666692,0,0,0
TXN000216,2018-03-13,12:16:54,Burger King,UPI Payment Burger King,201.62,INR,UPI,Debit,Food,Indore,Madhya Pradesh,India,13,11,3,0,92,4989.675895714285,319.3300000000024,0,0,0
TXN000217,2018-03-13,20:44:14,Barbeque Nation,UPI Collect Barbeque Nation,405.17,INR,UPI,Debit,Food,Nagpur,Maharashtra,India,13,11,3,0,50,4989.675895714285,257.9833333333358,0,0,0
TXN000218,2018-03-13,21:58:06,McDonald's India,POS Purchase McDonald's India,457.13,INR,Debit Card,Debit,Food,Kochi,Kerala,India,13,11,3,0,106,4989.675895714285,354.64000000000243,0,0,0
TXN000219,2018-03-14,13:01:22,DMart,UPI Collect DMart,1050.66,INR,UPI,Debit,Groceries,Bengaluru,Karnataka,India,14,11,3,0,178,4989.675895714285,637.6533333333358,0,0,0
TXN000220,2018-03-14,18:11:30,Meesho,UPI/DR/873634608133/Meesho,598.72,INR,UPI,Debit,Shopping,Mumbai,Maharashtra,India,14,11,3,0,68,4989.675895714285,702.1700000000025,0,0,0
TXN000221,2018-03-15,07:44:31,Municipal Water Department,Auto Debit Municipal Water Department,226.65,INR,Auto Debit,Debit,Bills,Ahmedabad,Gujarat,India,15,11,3,0,155,4989.675895714285,625.3433333333359,0,0,0
TXN000222,2018-03-15,13:32:12,Faasos,UPI Collect Faasos,257.67,INR,UPI,Debit,Food,Bengaluru,Karnataka,India,15,11,3,0,80,4989.675895714285,361.0133333333359,0,0,0
TXN000223,2018-03-15,20:20:16,EatClub,POS Purchase EatClub,444.09,INR,Debit Card,Debit,Food,Hyderabad,Telangana,India,15,11,3,0,81,4989.675895714285,309.4700000000025,0,0,0
TXN000224,2018-03-16,01:17:14,Employer Salary Credit,NEFT Salary Credit,42912.35,INR,NEFT,Credit,Salary,Bengaluru,Karnataka,India,16,11,3,0,163,4989.675895714285,14538.036666666669,0,0,0
TXN000225,2018-03-16,06:31:44,Airtel,Auto Debit Airtel,608.7,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India,16,11,3,0,175,4989.675895714285,14655.046666666669,0,0,0
TXN000226,2018-03-17,07:18:48,Airtel,Auto Debit Airtel,648.07,INR,Auto Debit,Debit,Bills,Delhi,Delhi,India,17,11,3,1,175,4989.675895714285,14723.04,0,0,0
TXN000227,2018-03-17,08:36:10,House Rent Payment,IMPS Transfer House Rent Payment,47664.75,INR,IMPS,Debit,Rent,Bengaluru,Karnataka,India,17,11,3,1,165,4989.675895714285,16307.173333333334,0,0,0
TXN000228,2018-03-17,21:13:37,Faasos,UPI Collect Faasos,313.79,INR,UPI,Debit,Food,Indore,Madhya Pradesh,India,17,11,3,1,80,4989.675895714285,16208.870000000003,0,0,0
TXN000229,2018-03-18,10:55:47,Indane Gas,Auto Debit Indane Gas,854.6,INR,Auto Debit,Debit,Bills,Jaipur,Rajasthan,India,18,11,3,1,74,4989.675895714285,16277.713333333335,0,0,0
TXN000230,2018-03-19,07:54:14,Adani Electricity,UPI/Paytm/Adani Electricity,5313.58,INR,UPI,Debit,Bills,Bengaluru,Karnataka,India,19,12,3,0,98,4989.675895714285,2160.656666666669,0,0,0
TXN000231,2018-03-19,16:38:59,DMart,Debit Card POS DMart,443.8,INR,Debit Card,Debit,Groceries,Nagpur,Maharashtra,India,19,12,3,0,178,4989.675895714285,2203.993333333336,0,0,0
TXN000232,2018-03-19,20:54:14,Burger King,POS Purchase Burger King,186.78,INR,Debit Card,Debit,Food,Jaipur,Rajasthan,India,19,12,3,0,92,4989.675895714285,1981.386666666669,0,0,0
TXN000233,2018-03-20,19:47:32,Local Wine & Beer Shop,UPI/Paytm/Local Wine & Beer Shop,1255.5,INR,UPI,Debit,Food,Bengaluru,Karnataka,India,20,12,3,0,66,4989.675895714285,628.6933333333358,0,0,0
TXN000234,2018-03-20,20:33:43,Barbeque Nation,UPI/Paytm/Barbeque Nation,435.28,INR,UPI,Debit,Food,Indore,Madhya Pradesh,India,20,12,3,0,50,4989.675895714285,625.8533333333357,0,0,0
TXN000235,2018-03-20,21:35:54,Chaayos,UPI Collect Chaayos,157.6,INR,UPI,Debit,Food,Nagpur,Maharashtra,India,20,12,3,0,68,4989.675895714285,616.126666666669,0,0,0
TXN000236,2018-03-21,17:00:42,Nykaa,POS Purchase Nykaa,1476.96,INR,Credit Card,Debit,Shopping,Surat,Gujarat,India,21,12,3,0,66,4989.675895714285,689.9466666666691,0,0,0
TXN000237,2018-03-21,17:43:27,Zepto,UPI Collect Zepto,580.86,INR,UPI,Debit,Groceries,Bengaluru,Karnataka,India,21,12,3,0,138,4989.675895714285,738.4733333333357,0,0,0
TXN000238,2018-03-21,20:05:31,BookMyShow,UPI/DR/634380802295/BookMyShow,321.6,INR,UPI,Debit,Entertainment,Bengaluru,Karnataka,India,21,12,3,0,104,4989.675895714285,793.1400000000025,0,0,0
TXN000239,2018-03-22,17:30:30,Zepto,POS Purchase Zepto,756.51,INR,Credit Card,Debit,Groceries,Bengaluru,Karnataka,India,22,12,3,0,138,4989.675895714285,552.9900000000024,0,0,0
TXN000240,2018-03-24,09:10:42,Domino's India,POS Purchase Domino's India,310.46,INR,Credit Card,Debit,Food,Ahmedabad,Gujarat,India,24,12,3,1,98,4989.675895714285,462.8566666666691,0,0,0
TXN000241,2018-03-24,11:52:09,Ajio,POS Purchase Ajio,629.02,INR,Credit Card,Debit,Shopping,Bengaluru,Karnataka,India,24,12,3,1,70,4989.675895714285,565.3300000000024,0,0,0
TXN000242,2018-03-25,09:51:51,Flipkart,UPI/Paytm/Flipkart,551.82,INR,UPI,Debit,Shopping,Bengaluru,Karnataka,India,25,12,3,1,108,4989.675895714285,497.10000000000247,0,1,0
TXN000243,2018-03-25,10:57:24,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,4499.66,INR,Net Banking,Debit,Bills,Bengaluru,Karnataka,India,25,12,3,1,693,4989.675895714285,1893.5000000000025,0,1,0
TXN000244,2018-03-25,11:32:05,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,4345.66,INR,Auto Debit,Debit,Bills,Noida,Uttar Pradesh,India,25,12,3,1,693,4989.675895714285,3132.3800000000024,0,1,0
TXN000245,2018-03-25,14:58:20,DMart,UPI Payment DMart,808.0,INR,UPI,Debit,Groceries,Ahmedabad,Gujarat,India,25,12,3,1,178,4989.675895714285,3217.773333333336,0,1,0
TXN000246,2018-03-26,12:25:39,Nature's Basket,POS Purchase Nature's Basket,820.12,INR,Credit Card,Debit,Groceries,Noida,Uttar Pradesh,India,26,13,3,0,143,4989.675895714285,1991.2600000000023,0,1,0
TXN000247,2018-03-26,12:45:09,BigBasket,UPI Payment BigBasket,669.71,INR,UPI,Debit,Groceries,Mumbai,Maharashtra,India,26,13,3,0,146,4989.675895714285,765.9433333333358,0,1,0
