transaction_id,transaction_date,transaction_time,merchant,description,amount,currency,payment_method,transaction_type,category,city,state,country,day,week,month,weekend,month_end,salary_week,festival_season,transaction_text,transaction_text_length,amount_log,amount_bucket
TXN000104,2018-02-06,1900-01-01 09:26:21,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,1818.08,INR,Net Banking,Debit,Bills,Bengaluru,Karnataka,India,6,6,2,0,0,0,0,Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,69,7.506086157759928,Medium
TXN000105,2018-02-06,1900-01-01 09:28:57,Airtel,UPI Collect Airtel,616.18,INR,Upi,Debit,Bills,Indore,Madhya Pradesh,India,6,6,2,0,0,0,0,Airtel UPI Collect Airtel,25,6.425160715556972,Small
TXN000106,2018-02-06,1900-01-01 13:15:09,Faasos,UPI Collect Faasos,208.37,INR,Upi,Debit,Food,Bengaluru,Karnataka,India,6,6,2,0,0,0,0,Faasos UPI Collect Faasos,25,5.34410302169717,Small
TXN000107,2018-02-06,1900-01-01 19:35:05,Burger King,UPI Collect Burger King,178.25,INR,Upi,Debit,Food,Kochi,Kerala,India,6,6,2,0,0,0,0,Burger King UPI Collect Burger King,35,5.188781479479729,Small
TXN000108,2018-02-07,1900-01-01 06:50:31,Bharat Gas,Auto Debit Bharat Gas,1138.47,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India,7,6,2,0,0,0,0,Bharat Gas Auto Debit Bharat Gas,32,7.038318521002617,Medium
TXN000109,2018-02-07,1900-01-01 06:51:18,Jio Fiber,UPI/DR/293822729412/Jio Fiber,1260.98,INR,Upi,Debit,Bills,Bengaluru,Karnataka,India,7,6,2,0,0,0,0,Jio Fiber UPI/DR/293822729412/Jio Fiber,39,7.140437195115041,Medium
TXN000110,2018-02-07,1900-01-01 12:02:38,Myntra,UPI/Paytm/Myntra,518.04,INR,Upi,Debit,Shopping,Bengaluru,Karnataka,India,7,6,2,0,0,0,0,Myntra UPI/Paytm/Myntra,23,6.251980951486994,Small
TXN000111,2018-02-08,1900-01-01 08:26:45,Local Barbershop,UPI Collect Local Barbershop,1501.5,INR,Upi,Debit,Miscellaneous,Delhi,Delhi,India,8,6,2,0,0,0,0,Local Barbershop UPI Collect Local Barbershop,45,7.314885666409363,Medium
TXN000112,2018-02-08,1900-01-01 14:25:41,Indian Oil,UPI Payment Indian Oil,3640.36,INR,Upi,Debit,Fuel,Kolkata,West Bengal,India,8,6,2,0,0,0,0,Indian Oil UPI Payment Indian Oil,33,8.20011251722346,Large
TXN000113,2018-02-09,1900-01-01 08:04:25,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,1804.35,INR,Auto Debit,Debit,Bills,Kochi,Kerala,India,9,6,2,0,0,0,0,Credit Card Bill Payment Auto Debit Credit Card Bill Payment,60,7.498509757786852,Medium
TXN000114,2018-02-09,1900-01-01 09:18:42,Tata Power,Electricity Bill Tata Power,5319.18,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India,9,6,2,0,0,0,0,Tata Power Electricity Bill Tata Power,38,8.57926241634978,Large
TXN000115,2018-02-09,1900-01-01 19:16:47,Domino's India,UPI Collect Domino's India,330.9,INR,Upi,Debit,Food,Surat,Gujarat,India,9,6,2,0,0,0,0,Domino's India UPI Collect Domino's India,41,5.804833718725929,Small
TXN000116,2018-02-10,1900-01-01 08:39:40,Local Wine & Beer Shop,POS Purchase Local Wine & Beer Shop,979.73,INR,Credit Card,Debit,Food,Kolkata,West Bengal,India,10,6,2,1,0,0,0,Local Wine & Beer Shop POS Purchase Local Wine & Beer Shop,58,6.888297192325014,Medium
TXN000117,2018-02-10,1900-01-01 08:47:47,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,1784.99,INR,Auto Debit,Debit,Bills,Chennai,Tamil Nadu,India,10,6,2,1,0,0,0,Credit Card Bill Payment Auto Debit Credit Card Bill Payment,60,7.487728162316626,Medium
TXN000118,2018-02-11,1900-01-01 10:02:16,Spotify,Auto Debit Spotify,156.6,INR,Auto Debit,Debit,Subscription,Nagpur,Maharashtra,India,11,6,2,1,0,0,0,Spotify Auto Debit Spotify,26,5.060060177423779,Small
TXN000119,2018-02-11,1900-01-01 19:29:23,EatClub,POS Purchase EatClub,314.87,INR,Debit Card,Debit,Food,Chennai,Tamil Nadu,India,11,6,2,1,0,0,0,EatClub POS Purchase EatClub,28,5.755330736536778,Small
TXN000120,2018-02-12,1900-01-01 19:57:30,Netflix,UPI/DR/626434801063/Netflix,301.82,INR,Upi,Debit,Entertainment,Ahmedabad,Gujarat,India,12,7,2,0,0,0,0,Netflix UPI/DR/626434801063/Netflix,35,5.713138569580226,Small
TXN000121,2018-02-13,1900-01-01 07:00:27,Municipal Water Department,Auto Debit Municipal Water Department,226.88,INR,Auto Debit,Debit,Bills,Kolkata,West Bengal,India,13,7,2,0,0,0,0,Municipal Water Department Auto Debit Municipal Water Department,64,5.428819174612195,Small
TXN000122,2018-02-13,1900-01-01 11:15:19,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,1950.44,INR,Auto Debit,Debit,Bills,Pune,Maharashtra,India,13,7,2,0,0,0,0,Credit Card Bill Payment Auto Debit Credit Card Bill Payment,60,7.576322840567692,Medium
TXN000123,2018-02-13,1900-01-01 14:15:32,Faasos,UPI/Paytm/Faasos,621.07,INR,Upi,Debit,Food,Bengaluru,Karnataka,India,13,7,2,0,0,0,0,Faasos UPI/Paytm/Faasos,23,6.433052626599933,Small
TXN000124,2018-02-14,1900-01-01 06:50:25,BEST,Electricity Bill BEST,5087.95,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India,14,7,2,0,0,0,0,BEST Electricity Bill BEST,26,8.534826801427577,Large
TXN000125,2018-02-14,1900-01-01 18:23:11,Amazon India,POS Purchase Amazon India,506.73,INR,Credit Card,Debit,Shopping,Bengaluru,Karnataka,India,14,7,2,0,0,0,0,Amazon India POS Purchase Amazon India,38,6.22994981022139,Small
TXN000126,2018-02-14,1900-01-01 21:39:57,EatClub,UPI/Paytm/EatClub,994.63,INR,Upi,Debit,Food,Chennai,Tamil Nadu,India,14,7,2,0,0,0,0,EatClub UPI/Paytm/EatClub,25,6.903375702622826,Medium
TXN000127,2018-02-15,1900-01-01 14:49:49,Cafe Coffee Day,POS Purchase Cafe Coffee Day,315.98,INR,Credit Card,Debit,Food,Hyderabad,Telangana,India,15,7,2,0,0,0,0,Cafe Coffee Day POS Purchase Cafe Coffee Day,44,5.7588386804042795,Small
TXN000128,2018-02-15,1900-01-01 20:08:35,Domino's India,POS Purchase Domino's India,186.32,INR,Credit Card,Debit,Food,Bengaluru,Karnataka,India,15,7,2,0,0,0,0,Domino's India POS Purchase Domino's India,42,5.232818384315341,Small
TXN000129,2018-02-15,1900-01-01 20:50:16,Swiggy,UPI Payment Swiggy,303.22,INR,Upi,Debit,Food,Ahmedabad,Gujarat,India,15,7,2,0,0,0,0,Swiggy UPI Payment Swiggy,25,5.717751123883597,Small
TXN000130,2018-02-15,1900-01-01 21:54:24,The Beer Cafe,POS Purchase The Beer Cafe,881.02,INR,Debit Card,Debit,Food,Lucknow,Uttar Pradesh,India,15,7,2,0,0,0,0,The Beer Cafe POS Purchase The Beer Cafe,40,6.782214731486662,Medium
TXN000131,2018-02-16,1900-01-01 09:48:38,Employer Salary Credit,NEFT Salary Credit,47492.08,INR,Neft,Credit,Salary,Surat,Gujarat,India,16,7,2,0,0,0,0,Employer Salary Credit NEFT Salary Credit,41,10.768339295199231,Large
TXN000132,2018-02-16,1900-01-01 12:00:51,Barbeque Nation,UPI Collect Barbeque Nation,195.76,INR,Upi,Debit,Food,Nagpur,Maharashtra,India,16,7,2,0,0,0,0,Barbeque Nation UPI Collect Barbeque Nation,43,5.281984711927139,Small
TXN000133,2018-02-16,1900-01-01 22:43:41,Lakme Salon,UPI Payment Lakme Salon,1448.66,INR,Upi,Debit,Miscellaneous,Lucknow,Uttar Pradesh,India,16,7,2,0,0,0,0,Lakme Salon UPI Payment Lakme Salon,35,7.279084325160619,Medium
TXN000134,2018-02-17,1900-01-01 08:12:49,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,1837.5,INR,Auto Debit,Debit,Bills,Hyderabad,Telangana,India,17,7,2,1,0,0,0,Credit Card Bill Payment Auto Debit Credit Card Bill Payment,60,7.516705300741327,Medium
TXN000135,2018-02-17,1900-01-01 11:24:17,HPCL,UPI Collect HPCL,3443.57,INR,Upi,Debit,Fuel,Bengaluru,Karnataka,India,17,7,2,1,0,0,0,HPCL UPI Collect HPCL,21,8.144554357079624,Large
TXN000136,2018-02-17,1900-01-01 11:29:02,House Rent Payment,NEFT Rent Payment,46175.24,INR,Neft,Debit,Rent,Delhi,Delhi,India,17,7,2,1,0,0,0,House Rent Payment NEFT Rent Payment,36,10.740220659065288,Large
TXN000137,2018-02-17,1900-01-01 18:12:24,Blinkit,UPI Collect Blinkit,921.26,INR,Upi,Debit,Groceries,Indore,Madhya Pradesh,India,17,7,2,1,0,0,0,Blinkit UPI Collect Blinkit,27,6.826827179464896,Medium
TXN000138,2018-02-17,1900-01-01 19:27:44,BigBasket,POS Purchase BigBasket,949.38,INR,Debit Card,Debit,Groceries,Delhi,Delhi,India,17,7,2,1,0,0,0,BigBasket POS Purchase BigBasket,32,6.856861904615913,Medium
TXN000139,2018-02-17,1900-01-01 21:17:24,Third Wave Coffee,UPI/Paytm/Third Wave Coffee,118.22,INR,Upi,Debit,Food,Bengaluru,Karnataka,India,17,7,2,1,0,0,0,Third Wave Coffee UPI/Paytm/Third Wave Coffee,45,4.780970525791781,Small
TXN000140,2018-02-18,1900-01-01 07:28:58,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,1798.21,INR,Auto Debit,Debit,Bills,Pune,Maharashtra,India,18,7,2,1,0,0,0,Credit Card Bill Payment Auto Debit Credit Card Bill Payment,60,7.495102958655449,Medium
TXN000141,2018-02-18,1900-01-01 10:13:46,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,1867.33,INR,Auto Debit,Debit,Bills,Kochi,Kerala,India,18,7,2,1,0,0,0,Credit Card Bill Payment Auto Debit Credit Card Bill Payment,60,7.532800262715239,Medium
TXN000142,2018-02-18,1900-01-01 11:25:07,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,1911.32,INR,Auto Debit,Debit,Bills,Kochi,Kerala,India,18,7,2,1,0,0,0,Credit Card Bill Payment Auto Debit Credit Card Bill Payment,60,7.556072443624289,Medium
TXN000143,2018-02-19,1900-01-01 13:08:43,Indian Oil,UPI/Paytm/Indian Oil,2958.98,INR,Upi,Debit,Fuel,Noida,Uttar Pradesh,India,19,8,2,0,0,0,0,Indian Oil UPI/Paytm/Indian Oil,31,7.992937790538522,Large
TXN000144,2018-02-20,1900-01-01 19:13:02,Zomato,UPI Collect Zomato,800.13,INR,Upi,Debit,Food,Bengaluru,Karnataka,India,20,8,2,0,0,0,0,Zomato UPI Collect Zomato,25,6.686023231028194,Medium
TXN000145,2018-02-21,1900-01-01 07:04:13,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,1933.82,INR,Net Banking,Debit,Bills,Bengaluru,Karnataka,India,21,8,2,0,0,0,0,Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,69,7.567769577881137,Medium
TXN000146,2018-02-21,1900-01-01 07:15:17,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,1912.07,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India,21,8,2,0,0,0,0,Credit Card Bill Payment Auto Debit Credit Card Bill Payment,60,7.556464560511513,Medium
TXN000147,2018-02-21,1900-01-01 08:31:03,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,1854.11,INR,Net Banking,Debit,Bills,Lucknow,Uttar Pradesh,India,21,8,2,0,0,0,0,Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,69,7.525699272474783,Medium
TXN000148,2018-02-21,1900-01-01 10:05:41,Bharat Gas,Auto Debit Bharat Gas,1185.37,INR,Auto Debit,Debit,Bills,Mumbai,Maharashtra,India,21,8,2,0,0,0,0,Bharat Gas Auto Debit Bharat Gas,32,7.078653503922757,Medium
TXN000149,2018-02-21,1900-01-01 21:56:15,Naturals Salon,Debit Card POS Naturals Salon,1580.72,INR,Debit Card,Debit,Miscellaneous,Pune,Maharashtra,India,21,8,2,0,0,0,0,Naturals Salon Debit Card POS Naturals Salon,44,7.366268141512375,Medium
TXN000150,2018-02-22,1900-01-01 09:49:53,Cafe Coffee Day,Debit Card POS Cafe Coffee Day,196.41,INR,Debit Card,Debit,Food,Ahmedabad,Gujarat,India,22,8,2,0,0,0,0,Cafe Coffee Day Debit Card POS Cafe Coffee Day,46,5.285282784277577,Small
TXN000151,2018-02-22,1900-01-01 09:59:23,Airtel,Auto Debit Airtel,1403.43,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India,22,8,2,0,0,0,0,Airtel Auto Debit Airtel,24,7.2473868055016135,Medium
TXN000152,2018-02-23,1900-01-01 08:45:26,Airtel,Auto Debit Airtel,1254.24,INR,Auto Debit,Debit,Bills,Noida,Uttar Pradesh,India,23,8,2,0,0,0,0,Airtel Auto Debit Airtel,24,7.135082068342552,Medium
TXN000153,2018-02-23,1900-01-01 20:57:51,Indian Oil,UPI Payment Indian Oil,3175.63,INR,Upi,Debit,Fuel,Bengaluru,Karnataka,India,23,8,2,0,0,0,0,Indian Oil UPI Payment Indian Oil,33,8.063576165416146,Large
TXN000154,2018-02-24,1900-01-01 09:01:52,Domino's India,UPI/Paytm/Domino's India,184.23,INR,Upi,Debit,Food,Surat,Gujarat,India,24,8,2,1,0,0,0,Domino's India UPI/Paytm/Domino's India,39,5.221598296134632,Small
TXN000155,2018-02-24,1900-01-01 09:53:23,House Rent Payment,NEFT Rent Payment,43912.33,INR,Neft,Debit,Rent,Bengaluru,Karnataka,India,24,8,2,1,0,0,0,House Rent Payment NEFT Rent Payment,36,10.689973197619482,Large
TXN000156,2018-02-24,1900-01-01 11:44:20,Spotify,Auto Debit Spotify,153.2,INR,Auto Debit,Debit,Subscription,Bengaluru,Karnataka,India,24,8,2,1,0,0,0,Spotify Auto Debit Spotify,26,5.038250461129229,Small
TXN000157,2018-02-25,1900-01-01 08:54:03,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,1870.76,INR,Auto Debit,Debit,Bills,Indore,Madhya Pradesh,India,25,8,2,1,0,1,0,Credit Card Bill Payment Auto Debit Credit Card Bill Payment,60,7.5346344436903525,Medium
TXN000158,2018-02-25,1900-01-01 12:15:26,Cafe Coffee Day,UPI/DR/645141062499/Cafe Coffee Day,324.62,INR,Upi,Debit,Food,Bengaluru,Karnataka,India,25,8,2,1,0,1,0,Cafe Coffee Day UPI/DR/645141062499/Cafe Coffee Day,51,5.7857310573033685,Small
TXN000159,2018-02-26,1900-01-01 09:56:01,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,1900.74,INR,Auto Debit,Debit,Bills,Noida,Uttar Pradesh,India,26,9,2,0,0,1,0,Credit Card Bill Payment Auto Debit Credit Card Bill Payment,60,7.550524535548876,Medium
TXN000160,2018-02-26,1900-01-01 13:56:01,Burger King,UPI Payment Burger King,177.5,INR,Upi,Debit,Food,Kochi,Kerala,India,26,9,2,0,0,1,0,Burger King UPI Payment Burger King,35,5.184588601219693,Small
TXN000161,2018-02-27,1900-01-01 06:25:36,Tata Power,Electricity Bill Tata Power,5404.62,INR,Auto Debit,Debit,Bills,Lucknow,Uttar Pradesh,India,27,9,2,0,0,1,0,Tata Power Electricity Bill Tata Power,38,8.595194432097925,Large
TXN000162,2018-02-27,1900-01-01 13:59:04,Zomato,UPI Collect Zomato,960.06,INR,Upi,Debit,Food,Lucknow,Uttar Pradesh,India,27,9,2,0,0,1,0,Zomato UPI Collect Zomato,25,6.868036841984891,Medium
TXN000163,2018-02-27,1900-01-01 22:17:56,Chaayos,UPI/DR/728400443133/Chaayos,120.79,INR,Upi,Debit,Food,Jaipur,Rajasthan,India,27,9,2,0,0,1,0,Chaayos UPI/DR/728400443133/Chaayos,35,4.802298250099019,Small
TXN000164,2018-02-28,1900-01-01 10:04:23,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,1921.76,INR,Auto Debit,Debit,Bills,Mumbai,Maharashtra,India,28,9,2,0,1,1,0,Credit Card Bill Payment Auto Debit Credit Card Bill Payment,60,7.561516932807789,Medium
TXN000165,2018-02-28,1900-01-01 21:55:01,HPCL,ATM Cash Withdrawal,3638.47,INR,Cash Withdrawal,Debit,Fuel,Bengaluru,Karnataka,India,28,9,2,0,1,1,0,HPCL ATM Cash Withdrawal,24,8.199593345633833,Large
TXN000166,2018-03-01,1900-01-01 06:39:46,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,5873.21,INR,Net Banking,Debit,Bills,Indore,Madhya Pradesh,India,1,9,3,0,0,1,0,Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,69,8.67832686188561,Large
TXN000167,2018-03-01,1900-01-01 09:00:36,Nature's Basket,Debit Card POS Nature's Basket,522.85,INR,Debit Card,Debit,Groceries,Bengaluru,Karnataka,India,1,9,3,0,0,1,0,Nature's Basket Debit Card POS Nature's Basket,46,6.261205383798974,Small
TXN000168,2018-03-01,1900-01-01 09:03:34,BigBasket,UPI/DR/420705911656/BigBasket,793.5,INR,Upi,Debit,Groceries,Bengaluru,Karnataka,India,1,9,3,0,0,1,0,BigBasket UPI/DR/420705911656/BigBasket,39,6.677712985976771,Medium
TXN000169,2018-03-01,1900-01-01 21:26:01,DMart,Debit Card POS DMart,1029.01,INR,Debit Card,Debit,Groceries,Kolkata,West Bengal,India,1,9,3,0,0,1,0,DMart Debit Card POS DMart,26,6.937323789914416,Medium
TXN000170,2018-03-02,1900-01-01 01:21:05,Employer Salary Credit,NEFT Salary Credit,44709.1,INR,Neft,Credit,Salary,Bengaluru,Karnataka,India,2,9,3,0,0,1,0,Employer Salary Credit NEFT Salary Credit,41,10.707954705861624,Large
TXN000171,2018-03-02,1900-01-01 08:04:26,Domino's India,UPI Payment Domino's India,445.18,INR,Upi,Debit,Food,Kolkata,West Bengal,India,2,9,3,0,0,1,0,Domino's India UPI Payment Domino's India,41,6.100722458044504,Small
TXN000172,2018-03-02,1900-01-01 11:08:05,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,5508.79,INR,Net Banking,Debit,Bills,Kochi,Kerala,India,2,9,3,0,0,1,0,Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,69,8.614281788897973,Large
TXN000173,2018-03-02,1900-01-01 19:52:35,DMart,POS Purchase DMart,834.36,INR,Credit Card,Debit,Groceries,Bengaluru,Karnataka,India,2,9,3,0,0,1,0,DMart POS Purchase DMart,24,6.727862769662242,Medium
TXN000174,2018-03-03,1900-01-01 10:52:18,BSNL,Net Banking Payment BSNL,1314.17,INR,Net Banking,Debit,Bills,Hyderabad,Telangana,India,3,9,3,1,0,0,0,BSNL Net Banking Payment BSNL,29,7.18172121382278,Medium
TXN000175,2018-03-03,1900-01-01 16:14:11,DMart,UPI/DR/253989877226/DMart,481.0,INR,Upi,Debit,Groceries,Indore,Madhya Pradesh,India,3,9,3,1,0,0,0,DMart UPI/DR/253989877226/DMart,31,6.1779441140506,Small
TXN000176,2018-03-04,1900-01-01 06:08:22,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,5928.55,INR,Auto Debit,Debit,Bills,Surat,Gujarat,India,4,9,3,1,0,0,0,Credit Card Bill Payment Auto Debit Credit Card Bill Payment,60,8.687703603783497,Large
TXN000177,2018-03-04,1900-01-01 09:17:13,Burger King,UPI Payment Burger King,449.62,INR,Upi,Debit,Food,Chennai,Tamil Nadu,India,4,9,3,1,0,0,0,Burger King UPI Payment Burger King,35,6.1106244122772395,Small
TXN000178,2018-03-04,1900-01-01 11:06:50,Zepto,UPI/Paytm/Zepto,748.9,INR,Upi,Debit,Groceries,Delhi,Delhi,India,4,9,3,1,0,0,0,Zepto UPI/Paytm/Zepto,21,6.6199398643073435,Medium
TXN000179,2018-03-04,1900-01-01 13:19:47,McDonald's India,UPI Payment McDonald's India,451.84,INR,Upi,Debit,Food,Pune,Maharashtra,India,4,9,3,1,0,0,0,McDonald's India UPI Payment McDonald's India,45,6.115538862209909,Small
TXN000180,2018-03-04,1900-01-01 19:40:03,Cafe Coffee Day,Debit Card POS Cafe Coffee Day,425.27,INR,Debit Card,Debit,Food,Bengaluru,Karnataka,India,4,9,3,1,0,0,0,Cafe Coffee Day Debit Card POS Cafe Coffee Day,46,6.055072948318093,Small
TXN000181,2018-03-05,1900-01-01 09:31:35,Municipal Water Department,Auto Debit Municipal Water Department,223.94,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India,5,10,3,0,0,0,0,Municipal Water Department Auto Debit Municipal Water Department,64,5.415833699975876,Small
TXN000182,2018-03-05,1900-01-01 10:38:48,Spotify,Auto Debit Spotify,167.2,INR,Auto Debit,Debit,Subscription,Lucknow,Uttar Pradesh,India,5,10,3,0,0,0,0,Spotify Auto Debit Spotify,26,5.125153747538848,Small
TXN000183,2018-03-05,1900-01-01 12:50:19,Swiggy,UPI Collect Swiggy,323.83,INR,Upi,Debit,Food,Bengaluru,Karnataka,India,5,10,3,0,0,0,0,Swiggy UPI Collect Swiggy,25,5.783301968554202,Small
TXN000184,2018-03-05,1900-01-01 13:46:52,Third Wave Coffee,UPI/Paytm/Third Wave Coffee,148.04,INR,Upi,Debit,Food,Pune,Maharashtra,India,5,10,3,0,0,0,0,Third Wave Coffee UPI/Paytm/Third Wave Coffee,45,5.004214726293333,Small
TXN000185,2018-03-05,1900-01-01 19:50:17,Blinkit,UPI Payment Blinkit,588.34,INR,Upi,Debit,Groceries,Jaipur,Rajasthan,India,5,10,3,0,0,0,0,Blinkit UPI Payment Blinkit,27,6.379003266682691,Small
TXN000186,2018-03-06,1900-01-01 08:00:39,Third Wave Coffee,UPI Payment Third Wave Coffee,150.52,INR,Upi,Debit,Food,Bengaluru,Karnataka,India,6,10,3,0,0,0,0,Third Wave Coffee UPI Payment Third Wave Coffee,47,5.020717629437768,Small
TXN000187,2018-03-06,1900-01-01 09:37:22,House Rent Payment,IMPS Transfer House Rent Payment,44629.34,INR,Imps,Debit,Rent,Chennai,Tamil Nadu,India,6,10,3,0,0,0,0,House Rent Payment IMPS Transfer House Rent Payment,51,10.706169175788338,Large
TXN000188,2018-03-06,1900-01-01 10:57:44,Municipal Water Department,UPI/DR/687816574852/Municipal Water Department,220.77,INR,Upi,Debit,Bills,Bengaluru,Karnataka,India,6,10,3,0,0,0,0,Municipal Water Department UPI/DR/687816574852/Municipal Water Department,73,5.401640808779938,Small
TXN000189,2018-03-06,1900-01-01 12:00:03,Social,UPI/Paytm/Social,1291.75,INR,Upi,Debit,Food,Bengaluru,Karnataka,India,6,10,3,0,0,0,0,Social UPI/Paytm/Social,23,7.164527011276331,Medium
TXN000190,2018-03-06,1900-01-01 13:33:22,Domino's India,UPI/DR/842407337491/Domino's India,461.61,INR,Upi,Debit,Food,Mumbai,Maharashtra,India,6,10,3,0,0,0,0,Domino's India UPI/DR/842407337491/Domino's India,49,6.136884366511383,Small
TXN000191,2018-03-06,1900-01-01 21:28:44,Cafe Coffee Day,Debit Card POS Cafe Coffee Day,262.5,INR,Debit Card,Debit,Food,Chennai,Tamil Nadu,India,6,10,3,0,0,0,0,Cafe Coffee Day Debit Card POS Cafe Coffee Day,46,5.574053367981417,Small
TXN000192,2018-03-06,1900-01-01 22:10:59,Starbucks India,UPI/DR/148911994093/Starbucks India,151.45,INR,Upi,Debit,Food,Bengaluru,Karnataka,India,6,10,3,0,0,0,0,Starbucks India UPI/DR/148911994093/Starbucks India,51,5.026836673434263,Small
TXN000193,2018-03-07,1900-01-01 07:56:31,Credit Card Bill Payment,Net Banking Payment Credit Card Bill Payment,5483.01,INR,Net Banking,Debit,Bills,Pune,Maharashtra,India,7,10,3,0,0,0,0,Credit Card Bill Payment Net Banking Payment Credit Card Bill Payment,69,8.609591864167049,Large
TXN000194,2018-03-07,1900-01-01 08:25:33,Third Wave Coffee,UPI/Paytm/Third Wave Coffee,143.33,INR,Upi,Debit,Food,Bengaluru,Karnataka,India,7,10,3,0,0,0,0,Third Wave Coffee UPI/Paytm/Third Wave Coffee,45,4.972102344379472,Small
TXN000195,2018-03-08,1900-01-01 09:48:39,Credit Card Bill Payment,Auto Debit Credit Card Bill Payment,4628.44,INR,Auto Debit,Debit,Bills,Bengaluru,Karnataka,India,8,10,3,0,0,0,0,Credit Card Bill Payment Auto Debit Credit Card Bill Payment,60,8.440191189441226,Large
TXN000196,2018-03-08,1900-01-01 20:12:10,BigBasket,UPI Collect BigBasket,582.43,INR,Upi,Debit,Groceries,Kochi,Kerala,India,8,10,3,0,0,0,0,BigBasket UPI Collect BigBasket,31,6.368924478806068,Small
TXN000197,2018-03-08,1900-01-01 20:24:42,Third Wave Coffee,UPI Collect Third Wave Coffee,163.66,INR,Upi,Debit,Food,Nagpur,Maharashtra,India,8,10,3,0,0,0,0,Third Wave Coffee UPI Collect Third Wave Coffee,47,5.10388274187028,Small
TXN000198,2018-03-09,1900-01-01 09:49:33,Indian Oil,POS Purchase Indian Oil,3283.62,INR,Debit Card,Debit,Fuel,Kochi,Kerala,India,9,10,3,0,0,0,0,Indian Oil POS Purchase Indian Oil,34,8.097006246906417,Large
TXN000199,2018-03-09,1900-01-01 15:23:36,Zepto,POS Purchase Zepto,1040.75,INR,Debit Card,Debit,Groceries,Bengaluru,Karnataka,India,9,10,3,0,0,0,0,Zepto POS Purchase Zepto,24,6.948657270302562,Medium
TXN000200,2018-03-09,1900-01-01 20:00:47,Barbeque Nation,UPI/Paytm/Barbeque Nation,453.51,INR,Upi,Debit,Food,Bengaluru,Karnataka,India,9,10,3,0,0,0,0,Barbeque Nation UPI/Paytm/Barbeque Nation,41,6.119219915575709,Small
