transaction_date,amount,day,week,month,weekend,month_end,salary_week,festival_season
2018-06-15,2344.12,15,24,6,0,0,0,0
2018-06-15,534.44,15,24,6,0,0,0,0
2018-06-15,162.9,15,24,6,0,0,0,0
2018-06-16,213.46,16,24,6,1,0,0,0
2018-06-16,162.54,16,24,6,1,0,0,0
2018-06-16,1338.18,16,24,6,1,0,0,0
2018-06-17,166.4,17,24,6,1,0,0,0
2018-06-18,6470.5,18,25,6,0,0,0,0
2018-06-18,8911.0,18,25,6,0,0,0,0
2018-06-18,614.82,18,25,6,0,0,0,0
2018-06-18,824.96,18,25,6,0,0,0,0
2018-06-19,3994.65,19,25,6,0,0,0,0
2018-06-19,1315.74,19,25,6,0,0,0,0
2018-06-19,8595.67,19,25,6,0,0,0,0
2018-06-19,647.02,19,25,6,0,0,0,0
2018-06-20,149.36,20,25,6,0,0,0,0
2018-06-20,515.3,20,25,6,0,0,0,0
2018-06-22,47610.41,22,25,6,0,0,0,0
2018-06-22,568.49,22,25,6,0,0,0,0
2018-06-22,1307.9,22,25,6,0,0,0,0
2018-06-23,42719.73,23,25,6,1,0,0,0
2018-06-23,2258.21,23,25,6,1,0,0,0
2018-06-24,1449.92,24,25,6,1,0,0,0
2018-06-24,2447.57,24,25,6,1,0,0,0
2018-06-24,162.49,24,25,6,1,0,0,0
2018-06-25,43616.28,25,26,6,0,0,1,0
2018-06-25,1446.77,25,26,6,0,0,1,0
2018-06-25,308.19,25,26,6,0,0,1,0
2018-06-25,3596.67,25,26,6,0,0,1,0
2018-06-25,154.33,25,26,6,0,0,1,0
2018-06-26,1541.45,26,26,6,0,0,1,0
2018-06-26,681.03,26,26,6,0,0,1,0
2018-06-26,1501.24,26,26,6,0,0,1,0
2018-06-26,516.16,26,26,6,0,0,1,0
2018-06-26,397.38,26,26,6,0,0,1,0
2018-06-27,638.69,27,26,6,0,0,1,0
2018-06-27,1577.39,27,26,6,0,0,1,0
2018-06-28,2701.22,28,26,6,0,0,1,0
2018-06-28,146.91,28,26,6,0,0,1,0
2018-06-28,1546.73,28,26,6,0,0,1,0
2018-06-28,464.83,28,26,6,0,0,1,0
2018-06-28,326.09,28,26,6,0,0,1,0
2018-06-28,658.16,28,26,6,0,0,1,0
2018-06-29,217.41,29,26,6,0,0,1,0
2018-06-29,1480.35,29,26,6,0,0,1,0
2018-06-29,3904.33,29,26,6,0,0,1,0
2018-06-29,295.94,29,26,6,0,0,1,0
2018-06-29,3750.81,29,26,6,0,0,1,0
2018-06-30,3576.46,30,26,6,1,1,1,0
2018-06-30,2362.12,30,26,6,1,1,1,0
2018-07-01,2420.11,1,26,7,1,0,1,0
2018-07-01,1247.24,1,26,7,1,0,1,0
2018-07-01,3336.12,1,26,7,1,0,1,0
2018-07-01,1254.23,1,26,7,1,0,1,0
2018-07-01,1520.48,1,26,7,1,0,1,0
2018-07-01,6021.86,1,26,7,1,0,1,0
2018-07-02,2280.48,2,27,7,0,0,1,0
2018-07-02,1299.0,2,27,7,0,0,1,0
2018-07-02,1254.27,2,27,7,0,0,1,0
2018-07-02,577.47,2,27,7,0,0,1,0
2018-07-03,1367.71,3,27,7,0,0,0,0
2018-07-03,162.6,3,27,7,0,0,0,0
2018-07-03,2388.61,3,27,7,0,0,0,0
2018-07-03,3354.94,3,27,7,0,0,0,0
2018-07-04,1295.05,4,27,7,0,0,0,0
2018-07-04,149.13,4,27,7,0,0,0,0
2018-07-05,1325.37,5,27,7,0,0,0,0
2018-07-06,43599.35,6,27,7,0,0,0,0
2018-07-06,8748.91,6,27,7,0,0,0,0
2018-07-06,3291.7,6,27,7,0,0,0,0
2018-07-07,446.92,7,27,7,1,0,0,0
2018-07-08,2337.48,8,27,7,1,0,0,0
2018-07-09,395.8,9,28,7,0,0,0,0
2018-07-09,577.49,9,28,7,0,0,0,0
2018-07-09,434.5,9,28,7,0,0,0,0
2018-07-09,2523.03,9,28,7,0,0,0,0
2018-07-09,3201.0,9,28,7,0,0,0,0
2018-07-10,382.12,10,28,7,0,0,0,0
2018-07-10,2585.38,10,28,7,0,0,0,0
2018-07-10,426.95,10,28,7,0,0,0,0
2018-07-10,316.11,10,28,7,0,0,0,0
2018-07-10,221.04,10,28,7,0,0,0,0
2018-07-10,1668.35,10,28,7,0,0,0,0
2018-07-10,3285.43,10,28,7,0,0,0,0
2018-07-11,217.72,11,28,7,0,0,0,0
2018-07-11,526.31,11,28,7,0,0,0,0
2018-07-12,1267.1,12,28,7,0,0,0,0
2018-07-12,2304.24,12,28,7,0,0,0,0
2018-07-12,484.79,12,28,7,0,0,0,0
2018-07-12,706.29,12,28,7,0,0,0,0
2018-07-12,3198.51,12,28,7,0,0,0,0
2018-07-13,42894.11,13,28,7,0,0,0,0
2018-07-13,1350.83,13,28,7,0,0,0,0
2018-07-13,1276.08,13,28,7,0,0,0,0
2018-07-13,5852.59,13,28,7,0,0,0,0
2018-07-14,215.41,14,28,7,1,0,0,0
2018-07-15,42974.07,15,28,7,1,0,0,0
2018-07-15,1314.96,15,28,7,1,0,0,0
2018-07-15,202.25,15,28,7,1,0,0,0
2018-07-16,526.15,16,29,7,0,0,0,0
2018-07-17,1336.39,17,29,7,0,0,0,0
2018-07-17,5134.2,17,29,7,0,0,0,0
2018-07-17,481.99,17,29,7,0,0,0,0
2018-07-17,177.37,17,29,7,0,0,0,0
2018-07-18,632.02,18,29,7,0,0,0,0
2018-07-18,318.31,18,29,7,0,0,0,0
2018-07-19,150.52,19,29,7,0,0,0,0
2018-07-19,330.62,19,29,7,0,0,0,0
2018-07-19,530.69,19,29,7,0,0,0,0
2018-07-20,47291.68,20,29,7,0,0,0,0
2018-07-20,8406.07,20,29,7,0,0,0,0
2018-07-20,640.68,20,29,7,0,0,0,0
2018-07-20,1644.51,20,29,7,0,0,0,0
2018-07-21,1478.69,21,29,7,1,0,0,0
2018-07-21,359.66,21,29,7,1,0,0,0
2018-07-21,1004.08,21,29,7,1,0,0,0
2018-07-22,160.79,22,29,7,1,0,0,0
2018-07-22,490.12,22,29,7,1,0,0,0
2018-07-23,412.84,23,30,7,0,0,0,0
2018-07-23,713.08,23,30,7,0,0,0,0
2018-07-23,1554.91,23,30,7,0,0,0,0
2018-07-23,346.75,23,30,7,0,0,0,0
2018-07-24,8830.08,24,30,7,0,0,0,0
2018-07-24,1661.33,24,30,7,0,0,0,0
2018-07-24,211.12,24,30,7,0,0,0,0
2018-07-25,5111.45,25,30,7,0,0,1,0
2018-07-25,614.23,25,30,7,0,0,1,0
2018-07-25,465.69,25,30,7,0,0,1,0
2018-07-25,1698.31,25,30,7,0,0,1,0
2018-07-26,43485.0,26,30,7,0,0,1,0
2018-07-26,3027.32,26,30,7,0,0,1,0
2018-07-26,319.96,26,30,7,0,0,1,0
2018-07-26,1804.91,26,30,7,0,0,1,0
2018-07-26,3270.59,26,30,7,0,0,1,0
2018-07-27,1281.97,27,30,7,0,0,1,0
2018-07-27,3373.49,27,30,7,0,0,1,0
2018-07-27,415.08,27,30,7,0,0,1,0
2018-07-27,169.77,27,30,7,0,0,1,0
2018-07-28,419.26,28,30,7,1,0,1,0
2018-07-28,3062.25,28,30,7,1,0,1,0
2018-07-29,1368.44,29,30,7,1,0,1,0
2018-07-29,1566.84,29,30,7,1,0,1,0
2018-07-30,1340.07,30,31,7,0,0,1,0
2018-07-31,995.31,31,31,7,0,1,1,0
2018-07-31,5641.04,31,31,7,0,1,1,0
2018-07-31,1527.2,31,31,7,0,1,1,0
2018-07-31,311.18,31,31,7,0,1,1,0
2018-07-31,665.54,31,31,7,0,1,1,0
2018-07-31,163.72,31,31,7,0,1,1,0
2018-08-01,1189.92,1,31,8,0,0,1,0
2018-08-01,478.22,1,31,8,0,0,1,0
2018-08-01,449.09,1,31,8,0,0,1,0
2018-08-02,2662.02,2,31,8,0,0,1,0
2018-08-02,614.88,2,31,8,0,0,1,0
2018-08-03,44682.35,3,31,8,0,0,0,0
2018-08-03,5150.03,3,31,8,0,0,0,0
2018-08-03,630.89,3,31,8,0,0,0,0
2018-08-03,645.23,3,31,8,0,0,0,0
2018-08-03,3550.71,3,31,8,0,0,0,0
2018-08-03,3961.15,3,31,8,0,0,0,0
2018-08-04,387.63,4,31,8,1,0,0,0
2018-08-04,2664.95,4,31,8,1,0,0,0
2018-08-04,486.47,4,31,8,1,0,0,0
2018-08-04,593.55,4,31,8,1,0,0,0
2018-08-06,447.69,6,32,8,0,0,0,0
2018-08-06,152.25,6,32,8,0,0,0,0
2018-08-06,604.65,6,32,8,0,0,0,0
2018-08-07,160.86,7,32,8,0,0,0,0
2018-08-07,321.81,7,32,8,0,0,0,0
2018-08-07,1380.94,7,32,8,0,0,0,0
2018-08-07,1343.81,7,32,8,0,0,0,0
2018-08-08,1537.78,8,32,8,0,0,0,0
2018-08-08,1139.35,8,32,8,0,0,0,0
2018-08-08,5237.62,8,32,8,0,0,0,0
2018-08-08,619.83,8,32,8,0,0,0,0
2018-08-09,5803.34,9,32,8,0,0,0,0
2018-08-09,151.53,9,32,8,0,0,0,0
2018-08-10,4080.38,10,32,8,0,0,0,0
2018-08-11,4008.64,11,32,8,1,0,0,0
2018-08-12,500.52,12,32,8,1,0,0,0
2018-08-13,43897.05,13,33,8,0,0,0,0
2018-08-13,642.32,13,33,8,0,0,0,0
2018-08-13,625.75,13,33,8,0,0,0,0
2018-08-14,3362.94,14,33,8,0,0,0,0
2018-08-15,1204.77,15,33,8,0,0,0,0
2018-08-15,42678.72,15,33,8,0,0,0,0
2018-08-15,211.64,15,33,8,0,0,0,0
2018-08-16,2186.98,16,33,8,0,0,0,0
2018-08-16,5394.61,16,33,8,0,0,0,0
2018-08-16,223.79,16,33,8,0,0,0,0
2018-08-16,1136.72,16,33,8,0,0,0,0
2018-08-16,605.15,16,33,8,0,0,0,0
2018-08-16,586.53,16,33,8,0,0,0,0
2018-08-17,46530.38,17,33,8,0,0,0,0
2018-08-17,8319.52,17,33,8,0,0,0,0
2018-08-17,1404.45,17,33,8,0,0,0,0
2018-08-17,42866.76,17,33,8,0,0,0,0
2018-08-17,2187.79,17,33,8,0,0,0,0
2018-08-18,593.41,18,33,8,1,0,0,0
2018-08-18,205.22,18,33,8,1,0,0,0
2018-08-20,1103.19,20,34,8,0,0,0,0
2018-08-20,1577.81,20,34,8,0,0,0,0
2018-08-21,461.3,21,34,8,0,0,0,0
2018-08-21,401.43,21,34,8,0,0,0,0
2018-08-21,1524.91,21,34,8,0,0,0,0
2018-08-21,3203.68,21,34,8,0,0,0,0
2018-08-22,8758.84,22,34,8,0,0,0,0
2018-08-22,3902.17,22,34,8,0,0,0,0
2018-08-22,3791.73,22,34,8,0,0,0,0
2018-08-22,200.18,22,34,8,0,0,0,0
2018-08-23,2699.98,23,34,8,0,0,0,0
2018-08-24,539.42,24,34,8,0,0,0,0
2018-08-24,319.43,24,34,8,0,0,0,0
2018-08-25,1085.47,25,34,8,1,0,1,0
2018-08-25,493.8,25,34,8,1,0,1,0
2018-08-25,475.41,25,34,8,1,0,1,0
2018-08-26,1113.71,26,34,8,1,0,1,0
2018-08-26,319.18,26,34,8,1,0,1,0
2018-08-28,1084.31,28,35,8,0,0,1,0
2018-08-28,5857.63,28,35,8,0,0,1,0
2018-08-28,636.02,28,35,8,0,0,1,0
2018-08-28,3340.55,28,35,8,0,0,1,0
2018-08-29,2708.78,29,35,8,0,0,1,0
2018-08-29,8877.3,29,35,8,0,0,1,0
2018-08-30,1882.66,30,35,8,0,0,1,0
2018-08-30,555.7,30,35,8,0,0,1,0
2018-08-31,43979.98,31,35,8,0,1,1,0
2018-08-31,1853.94,31,35,8,0,1,1,0
2018-08-31,1851.55,31,35,8,0,1,1,0
2018-08-31,395.14,31,35,8,0,1,1,0
2018-08-31,201.34,31,35,8,0,1,1,0
2018-08-31,3348.68,31,35,8,0,1,1,0
2018-09-01,154.1,1,35,9,1,0,1,0
2018-09-01,5194.29,1,35,9,1,0,1,0
2018-09-01,160.49,1,35,9,1,0,1,0
2018-09-01,385.44,1,35,9,1,0,1,0
2018-09-01,612.48,1,35,9,1,0,1,0
2018-09-01,562.58,1,35,9,1,0,1,0
2018-09-02,5067.72,2,35,9,1,0,1,0
2018-09-02,1362.57,2,35,9,1,0,1,0
2018-09-02,1729.85,2,35,9,1,0,1,0
2018-09-02,1482.08,2,35,9,1,0,1,0
2018-09-02,501.63,2,35,9,1,0,1,0
2018-09-02,308.31,2,35,9,1,0,1,0
2018-09-02,2761.13,2,35,9,1,0,1,0
2018-09-03,3301.54,3,36,9,0,0,0,0
2018-09-03,639.1,3,36,9,0,0,0,0
2018-09-03,3499.64,3,36,9,0,0,0,0
2018-09-03,1409.68,3,36,9,0,0,0,0
2018-09-03,1540.32,3,36,9,0,0,0,0
2018-09-04,585.96,4,36,9,0,0,0,0
2018-09-04,494.42,4,36,9,0,0,0,0
2018-09-04,1518.29,4,36,9,0,0,0,0
2018-09-05,5446.96,5,36,9,0,0,0,0
2018-09-05,639.49,5,36,9,0,0,0,0
2018-09-05,1351.14,5,36,9,0,0,0,0
2018-09-05,2864.35,5,36,9,0,0,0,0
2018-09-05,508.71,5,36,9,0,0,0,0
2018-09-05,1523.94,5,36,9,0,0,0,0
2018-09-05,2965.51,5,36,9,0,0,0,0
2018-09-05,3755.57,5,36,9,0,0,0,0
2018-09-06,5499.99,6,36,9,0,0,0,0
2018-09-06,1704.5,6,36,9,0,0,0,0
2018-09-06,46991.86,6,36,9,0,0,0,0
2018-09-06,659.3,6,36,9,0,0,0,0
2018-09-08,503.91,8,36,9,1,0,0,0
2018-09-08,469.68,8,36,9,1,0,0,0
2018-09-09,1770.94,9,36,9,1,0,0,0
2018-09-09,313.36,9,36,9,1,0,0,0
2018-09-10,452.58,10,37,9,0,0,0,0
2018-09-10,309.01,10,37,9,0,0,0,0
2018-09-11,513.67,11,37,9,0,0,0,0
2018-09-11,583.2,11,37,9,0,0,0,0
2018-09-12,5439.07,12,37,9,0,0,0,0
2018-09-12,1162.31,12,37,9,0,0,0,0
2018-09-12,439.51,12,37,9,0,0,0,0
2018-09-12,1511.81,12,37,9,0,0,0,0
2018-09-13,8064.82,13,37,9,0,0,0,0
2018-09-13,42770.72,13,37,9,0,0,0,0
2018-09-13,3555.62,13,37,9,0,0,0,0
2018-09-14,43148.79,14,37,9,0,0,0,0
2018-09-14,475.21,14,37,9,0,0,0,0
2018-09-14,1428.96,14,37,9,0,0,0,0
2018-09-15,5473.28,15,37,9,1,0,0,0
2018-09-15,1762.92,15,37,9,1,0,0,0
2018-09-15,517.01,15,37,9,1,0,0,0
2018-09-15,532.78,15,37,9,1,0,0,0
2018-09-16,8514.92,16,37,9,1,0,0,0
2018-09-16,181.24,16,37,9,1,0,0,0
2018-09-16,296.94,16,37,9,1,0,0,0
2018-09-17,2569.94,17,38,9,0,0,0,0
2018-09-17,504.33,17,38,9,0,0,0,0
2018-09-17,307.91,17,38,9,0,0,0,0
2018-09-19,2629.97,19,38,9,0,0,0,0
2018-09-19,478.26,19,38,9,0,0,0,0
2018-09-20,5180.11,20,38,9,0,0,0,0
2018-09-20,555.63,20,38,9,0,0,0,0
2018-09-21,332.28,21,38,9,0,0,0,0
2018-09-21,4012.65,21,38,9,0,0,0,0
2018-09-21,3736.29,21,38,9,0,0,0,0
2018-09-22,158.31,22,38,9,1,0,0,0
2018-09-22,494.91,22,38,9,1,0,0,0
2018-09-22,495.85,22,38,9,1,0,0,0
2018-09-23,180.49,23,38,9,1,0,0,0
2018-09-23,525.72,23,38,9,1,0,0,0
2018-09-23,1512.92,23,38,9,1,0,0,0
2018-09-24,47003.52,24,39,9,0,0,0,0
2018-09-24,1524.34,24,39,9,0,0,0,0
2018-09-24,1748.2,24,39,9,0,0,0,0
2018-09-24,8247.96,24,39,9,0,0,0,0
2018-09-24,624.64,24,39,9,0,0,0,0
2018-09-24,1580.1,24,39,9,0,0,0,0
2018-09-24,327.1,24,39,9,0,0,0,0
2018-09-25,392.78,25,39,9,0,0,1,0
2018-09-25,596.99,25,39,9,0,0,1,0
2018-09-25,184.64,25,39,9,0,0,1,0
2018-09-27,1679.25,27,39,9,0,0,1,0
2018-09-27,3742.95,27,39,9,0,0,1,0
2018-09-27,448.63,27,39,9,0,0,1,0
2018-09-28,2655.6,28,39,9,0,0,1,0
2018-09-28,5234.84,28,39,9,0,0,1,0
2018-09-28,44069.77,28,39,9,0,0,1,0
2018-09-28,223.88,28,39,9,0,0,1,0
2018-09-28,315.68,28,39,9,0,0,1,0
2018-09-28,547.54,28,39,9,0,0,1,0
2018-09-29,2980.34,29,39,9,1,0,1,0
2018-09-29,2640.31,29,39,9,1,0,1,0
2018-09-29,1868.9,29,39,9,1,0,1,0
2018-09-29,3574.52,29,39,9,1,0,1,0
2018-09-29,3443.63,29,39,9,1,0,1,0
2018-09-30,418.3,30,39,9,1,1,1,0
2018-09-30,1389.87,30,39,9,1,1,1,0
2018-09-30,569.22,30,39,9,1,1,1,0
2018-10-01,527.39,1,40,10,0,0,1,1
2018-10-01,824.08,1,40,10,0,0,1,1
2018-10-01,139.87,1,40,10,0,0,1,1
2018-10-02,366.54,2,40,10,0,0,1,1
2018-10-03,202.81,3,40,10,0,0,0,1
2018-10-03,767.69,3,40,10,0,0,0,1
2018-10-03,326.55,3,40,10,0,0,0,1
2018-10-03,467.71,3,40,10,0,0,0,1
2018-10-04,480.53,4,40,10,0,0,0,1
2018-10-05,37184.06,5,40,10,0,0,0,1
2018-10-05,351.64,5,40,10,0,0,0,1
2018-10-05,478.99,5,40,10,0,0,0,1
2018-10-06,3046.88,6,40,10,1,0,0,1
2018-10-06,183.51,6,40,10,1,0,0,1
2018-10-06,155.91,6,40,10,1,0,0,1
2018-10-06,561.84,6,40,10,1,0,0,1
2018-10-07,155.39,7,40,10,1,0,0,1
2018-10-07,2969.0,7,40,10,1,0,0,1
2018-10-07,1002.09,7,40,10,1,0,0,1
2018-10-07,366.9,7,40,10,1,0,0,1
2018-10-08,8691.83,8,41,10,0,0,0,1
2018-10-08,878.19,8,41,10,0,0,0,1
2018-10-09,493.77,9,41,10,0,0,0,1
2018-10-10,164.84,10,41,10,0,0,0,1
2018-10-10,735.32,10,41,10,0,0,0,1
2018-10-11,33955.28,11,41,10,0,0,0,1
2018-10-11,606.97,11,41,10,0,0,0,1
2018-10-11,297.03,11,41,10,0,0,0,1
2018-10-12,348.96,12,41,10,0,0,0,1
2018-10-12,47321.64,12,41,10,0,0,0,1
2018-10-12,5035.76,12,41,10,0,0,0,1
2018-10-12,4020.55,12,41,10,0,0,0,1
2018-10-12,565.53,12,41,10,0,0,0,1
2018-10-12,3223.32,12,41,10,0,0,0,1
2018-10-12,340.08,12,41,10,0,0,0,1
2018-10-13,3786.34,13,41,10,1,0,0,1
2018-10-13,36629.5,13,41,10,1,0,0,1
2018-10-13,147.01,13,41,10,1,0,0,1
2018-10-14,683.14,14,41,10,1,0,0,1
2018-10-15,1001.89,15,42,10,0,0,0,1
2018-10-15,225.65,15,42,10,0,0,0,1
2018-10-15,4124.8,15,42,10,0,0,0,1
2018-10-15,319.73,15,42,10,0,0,0,1
2018-10-16,5399.27,16,42,10,0,0,0,1
2018-10-16,1268.37,16,42,10,0,0,0,1
2018-10-16,716.37,16,42,10,0,0,0,1
2018-10-16,553.34,16,42,10,0,0,0,1
2018-10-16,590.1,16,42,10,0,0,0,1
2018-10-16,1742.44,16,42,10,0,0,0,1
2018-10-16,692.76,16,42,10,0,0,0,1
2018-10-17,1777.27,17,42,10,0,0,0,1
2018-10-17,527.35,17,42,10,0,0,0,1
2018-10-18,658.32,18,42,10,0,0,0,1
2018-10-18,1634.35,18,42,10,0,0,0,1
2018-10-18,517.85,18,42,10,0,0,0,1
2018-10-19,379.78,19,42,10,0,0,0,1
2018-10-19,329.26,19,42,10,0,0,0,1
2018-10-20,1777.45,20,42,10,1,0,0,1
2018-10-20,1469.11,20,42,10,1,0,0,1
2018-10-20,510.12,20,42,10,1,0,0,1
2018-10-20,3455.11,20,42,10,1,0,0,1
2018-10-21,3188.09,21,42,10,1,0,0,1
2018-10-21,1344.73,21,42,10,1,0,0,1
2018-10-21,313.41,21,42,10,1,0,0,1
2018-10-22,206.8,22,43,10,0,0,0,1
2018-10-22,167.03,22,43,10,0,0,0,1
2018-10-22,1086.21,22,43,10,0,0,0,1
2018-10-23,1789.78,23,43,10,0,0,0,1
2018-10-23,504.71,23,43,10,0,0,0,1
2018-10-23,3081.25,23,43,10,0,0,0,1
2018-10-23,143.32,23,43,10,0,0,0,1
2018-10-23,474.49,23,43,10,0,0,0,1
2018-10-24,5121.78,24,43,10,0,0,0,1
2018-10-24,777.85,24,43,10,0,0,0,1
2018-10-24,3418.3,24,43,10,0,0,0,1
2018-10-25,1734.05,25,43,10,0,0,1,1
2018-10-25,1080.06,25,43,10,0,0,1,1
2018-10-25,549.54,25,43,10,0,0,1,1
2018-10-26,43257.38,26,43,10,0,0,1,1
2018-10-26,1132.92,26,43,10,0,0,1,1
2018-10-27,183.83,27,43,10,1,0,1,1
2018-10-28,3089.02,28,43,10,1,0,1,1
2018-10-29,7996.21,29,44,10,0,0,1,1
2018-10-29,145.09,29,44,10,0,0,1,1
2018-10-29,1016.07,29,44,10,0,0,1,1
2018-10-29,1029.87,29,44,10,0,0,1,1
2018-10-30,1326.45,30,44,10,0,0,1,1
2018-10-30,539.81,30,44,10,0,0,1,1
2018-10-30,3108.81,30,44,10,0,0,1,1
2018-10-30,1125.77,30,44,10,0,0,1,1
2018-10-30,979.0,30,44,10,0,0,1,1
2018-10-31,3116.17,31,44,10,0,1,1,1
2018-10-31,1724.33,31,44,10,0,1,1,1
2018-10-31,404.08,31,44,10,0,1,1,1
2018-10-31,562.34,31,44,10,0,1,1,1
2018-11-01,1267.7,1,44,11,0,0,1,1
2018-11-01,3626.73,1,44,11,0,0,1,1
2018-11-02,5293.45,2,44,11,0,0,1,1
2018-11-02,4521.28,2,44,11,0,0,1,1
2018-11-02,359.66,2,44,11,0,0,1,1
2018-11-04,561.44,4,44,11,1,0,0,1
2018-11-04,5261.72,4,44,11,1,0,0,1
2018-11-04,504.7,4,44,11,1,0,0,1
2018-11-04,4735.75,4,44,11,1,0,0,1
2018-11-04,481.31,4,44,11,1,0,0,1
2018-11-04,315.53,4,44,11,1,0,0,1
2018-11-04,293.29,4,44,11,1,0,0,1
2018-11-04,1112.88,4,44,11,1,0,0,1
2018-11-05,36944.2,5,45,11,0,0,0,1
2018-11-05,448.12,5,45,11,0,0,0,1
2018-11-05,523.61,5,45,11,0,0,0,1
2018-11-05,470.81,5,45,11,0,0,0,1
2018-11-05,1779.1,5,45,11,0,0,0,1
2018-11-06,405.79,6,45,11,0,0,0,1
2018-11-06,556.42,6,45,11,0,0,0,1
2018-11-06,506.3,6,45,11,0,0,0,1
2018-11-06,469.9,6,45,11,0,0,0,1
2018-11-06,484.36,6,45,11,0,0,0,1
2018-11-07,161.44,7,45,11,0,0,0,1
2018-11-07,8766.29,7,45,11,0,0,0,1
2018-11-07,1773.92,7,45,11,0,0,0,1
2018-11-07,8837.97,7,45,11,0,0,0,1
2018-11-07,551.33,7,45,11,0,0,0,1
2018-11-07,311.12,7,45,11,0,0,0,1
2018-11-08,571.26,8,45,11,0,0,0,1
2018-11-08,3556.06,8,45,11,0,0,0,1
2018-11-08,2822.94,8,45,11,0,0,0,1
2018-11-08,1389.0,8,45,11,0,0,0,1
2018-11-09,4261.72,9,45,11,0,0,0,1
2018-11-09,5187.31,9,45,11,0,0,0,1
2018-11-09,318.78,9,45,11,0,0,0,1
2018-11-09,153.32,9,45,11,0,0,0,1
2018-11-09,45909.56,9,45,11,0,0,0,1
2018-11-09,473.16,9,45,11,0,0,0,1
2018-11-10,551.56,10,45,11,1,0,0,1
2018-11-10,2411.38,10,45,11,1,0,0,1
2018-11-10,1082.28,10,45,11,1,0,0,1
2018-11-10,604.65,10,45,11,1,0,0,1
2018-11-10,1086.98,10,45,11,1,0,0,1
2018-11-10,513.86,10,45,11,1,0,0,1
2018-11-10,485.11,10,45,11,1,0,0,1
2018-11-11,5481.5,11,45,11,1,0,0,1
2018-11-11,2594.12,11,45,11,1,0,0,1
2018-11-11,35502.8,11,45,11,1,0,0,1
2018-11-11,509.7,11,45,11,1,0,0,1
2018-11-11,1250.82,11,45,11,1,0,0,1
2018-11-11,548.31,11,45,11,1,0,0,1
2018-11-12,500.83,12,46,11,0,0,0,1
2018-11-12,540.44,12,46,11,0,0,0,1
2018-11-13,288.29,13,46,11,0,0,0,1
2018-11-14,5252.32,14,46,11,0,0,0,1
2018-11-14,2431.4,14,46,11,0,0,0,1
2018-11-15,8736.68,15,46,11,0,0,0,1
2018-11-15,5839.94,15,46,11,0,0,0,1
2018-11-15,476.97,15,46,11,0,0,0,1
2018-11-16,4374.81,16,46,11,0,0,0,1
2018-11-16,306.03,16,46,11,0,0,0,1
2018-11-16,887.98,16,46,11,0,0,0,1
2018-11-17,3420.41,17,46,11,1,0,0,1
2018-11-17,509.82,17,46,11,1,0,0,1
2018-11-18,5677.07,18,46,11,1,0,0,1
2018-11-18,298.35,18,46,11,1,0,0,1
2018-11-18,594.13,18,46,11,1,0,0,1
2018-11-18,465.99,18,46,11,1,0,0,1
2018-11-19,292.72,19,47,11,0,0,0,1
2018-11-19,295.77,19,47,11,0,0,0,1
2018-11-20,1387.53,20,47,11,0,0,0,1
2018-11-20,494.16,20,47,11,0,0,0,1
2018-11-20,564.4,20,47,11,0,0,0,1
2018-11-21,4567.15,21,47,11,0,0,0,1
2018-11-21,2647.46,21,47,11,0,0,0,1
2018-11-21,1599.82,21,47,11,0,0,0,1
2018-11-21,1666.96,21,47,11,0,0,0,1
2018-11-22,649.46,22,47,11,0,0,0,1
2018-11-23,1519.38,23,47,11,0,0,0,1
2018-11-23,45221.46,23,47,11,0,0,0,1
2018-11-23,5240.42,23,47,11,0,0,0,1
2018-11-23,449.27,23,47,11,0,0,0,1
2018-11-23,2631.16,23,47,11,0,0,0,1
2018-11-24,295.71,24,47,11,1,0,0,1
2018-11-24,325.25,24,47,11,1,0,0,1
2018-11-24,1408.53,24,47,11,1,0,0,1
2018-11-24,1397.04,24,47,11,1,0,0,1
2018-11-26,5802.38,26,48,11,0,0,1,1
2018-11-26,375.14,26,48,11,0,0,1,1
2018-11-26,364.78,26,48,11,0,0,1,1
2018-11-27,512.76,27,48,11,0,0,1,1
2018-11-27,487.06,27,48,11,0,0,1,1
2018-11-27,484.85,27,48,11,0,0,1,1
2018-11-28,3316.39,28,48,11,0,0,1,1
2018-11-28,578.96,28,48,11,0,0,1,1
2018-11-28,1264.74,28,48,11,0,0,1,1
2018-11-29,4769.98,29,48,11,0,0,1,1
2018-11-29,3568.44,29,48,11,0,0,1,1
2018-11-29,515.27,29,48,11,0,0,1,1
2018-11-29,552.59,29,48,11,0,0,1,1
2018-11-30,406.09,30,48,11,0,1,1,1
2018-11-30,299.15,30,48,11,0,1,1,1
2018-11-30,368.75,30,48,11,0,1,1,1
2018-12-01,674.45,1,48,12,1,0,1,1
2018-12-01,598.67,1,48,12,1,0,1,1
2018-12-01,818.9,1,48,12,1,0,1,1
2018-12-01,530.92,1,48,12,1,0,1,1
2018-12-01,555.83,1,48,12,1,0,1,1
2018-12-01,650.12,1,48,12,1,0,1,1
2018-12-02,2877.4,2,48,12,1,0,1,1
2018-12-02,934.48,2,48,12,1,0,1,1
2018-12-02,1359.49,2,48,12,1,0,1,1
2018-12-02,1795.62,2,48,12,1,0,1,1
2018-12-03,262.01,3,49,12,0,0,0,1
2018-12-03,464.78,3,49,12,0,0,0,1
2018-12-04,5304.78,4,49,12,0,0,0,1
2018-12-04,918.98,4,49,12,0,0,0,1
2018-12-04,2727.12,4,49,12,0,0,0,1
