transaction_date,amount
2019-09-05,32.02
2019-09-05,330.15
2019-09-05,1058.89
2019-09-05,1906.78
2019-09-06,149.0
2019-09-06,765.11
2019-09-06,1164.91
2019-09-06,821.31
2019-09-06,768.56
2019-09-06,262.21
2019-09-07,633.28
2019-09-07,4773.25
2019-09-07,116.0
2019-09-07,4505.92
2019-09-08,379.37
2019-09-08,172.36
2019-09-08,229.58
2019-09-08,441.33
2019-09-08,121.35
2019-09-08,566.59
2019-09-08,3680.32
2019-09-09,80.02
2019-09-09,4326.89
2019-09-09,265.62
2019-09-09,3263.04
2019-09-09,488.24
2019-09-10,2113.78
2019-09-10,2537.25
2019-09-10,2405.65
2019-09-10,4178.27
2019-09-11,1703.89
2019-09-11,2012.72
2019-09-12,9262.51
2019-09-12,2022.25
2019-09-12,8358.89
2019-09-12,427.94
2019-09-13,371.56
2019-09-13,405.95
2019-09-13,238.86
2019-09-14,1271.12
2019-09-14,2485.92
2019-09-14,3811.46
2019-09-15,37950.45
2019-09-15,42005.78
2019-09-15,823.13
2019-09-15,747.98
2019-09-15,2259.97
2019-09-15,11840.36
2019-09-15,2098.14
2019-09-16,1196.77
2019-09-16,288.0
2019-09-16,705.36
2019-09-16,216.75
2019-09-16,3458.62
2019-09-16,1268.88
2019-09-16,1087.22
2019-09-16,7867.17
2019-09-16,388.33
2019-09-16,187.0
2019-09-16,646.93
2019-09-17,758.42
2019-09-17,514.99
2019-09-17,918.86
2019-09-18,369.42
2019-09-18,300.0
2019-09-18,1038.88
2019-09-18,8492.32
2019-09-18,2798.2
2019-09-18,119.09
2019-09-18,300.0
2019-09-18,1758.04
2019-09-19,608.28
2019-09-19,6283.15
2019-09-19,11001.92
2019-09-19,930.82
2019-09-19,1198.03
2019-09-19,1243.4
2019-09-19,812.21
2019-09-20,1262.95
2019-09-20,1371.46
2019-09-21,97.92
2019-09-21,749.27
2019-09-21,178.32
2019-09-21,4641.25
2019-09-21,1157.52
2019-09-21,288.0
2019-09-22,670.33
2019-09-22,636.77
2019-09-22,2362.36
2019-09-22,1415.95
2019-09-22,1744.3
2019-09-22,520.08
2019-09-23,2091.87
2019-09-23,308.61
2019-09-23,1993.51
2019-09-23,3827.17
2019-09-23,3288.47
2019-09-24,806.18
2019-09-24,3083.55
2019-09-24,288.0
2019-09-24,1917.24
2019-09-24,804.04
2019-09-24,116.0
2019-09-24,562.29
2019-09-25,288.0
2019-09-25,184.06
2019-09-25,8771.99
2019-09-25,3453.36
2019-09-25,257.07
2019-09-25,2931.56
2019-09-25,228.27
2019-09-26,1366.25
2019-09-26,894.77
2019-09-26,227.7
2019-09-27,44524.99
2019-09-28,870.5
2019-09-28,216.8
2019-09-29,1417.91
2019-09-29,754.06
2019-09-29,42608.88
2019-09-29,374.04
2019-09-29,4758.52
2019-09-30,1792.17
2019-09-30,4572.7
2019-09-30,724.16
2019-09-30,520.69
2019-09-30,116.0
2019-09-30,2558.76
2018-01-01,2869.54
2018-01-01,4808.72
2018-01-01,20861.36
2018-01-01,39289.29
2018-01-02,27481.17
2018-01-02,14085.55
2018-01-02,4337.21
2018-01-03,1821.89
2018-01-03,10110.06
2018-01-05,13211.55
2018-01-05,41358.08
2018-01-05,5037.16
2018-01-05,628.96
2018-01-06,2088.68
2018-01-06,7236.33
2018-01-07,188.96
2018-01-07,539.78
2018-01-08,9711.58
2018-01-08,1079.14
2018-01-08,1348.43
2018-01-08,2451.99
2018-01-08,2587.05
2018-01-09,2574.75
2018-01-09,3149.39
2018-01-10,783.33
2018-01-10,453.6
2018-01-10,2597.58
2018-01-10,617.78
2018-01-10,1560.56
2018-01-10,1106.89
2018-01-10,4393.55
2018-01-10,8197.48
2018-01-11,10485.16
2018-01-11,2573.36
2018-01-11,512.88
2018-01-12,6126.27
2018-01-12,1182.37
2018-01-13,1267.79
2018-01-14,40473.78
2018-01-14,2146.94
2018-01-15,968.04
2018-01-15,1964.81
2018-01-16,278.63
2018-01-17,353.12
2018-01-17,1536.37
2018-01-17,3271.64
2018-01-19,5988.71
2018-01-19,1927.81
2018-01-19,40338.28
2018-01-20,6208.42
2018-01-20,5973.58
2018-01-21,14781.61
2018-01-21,1337.62
2018-01-21,680.92
2018-01-21,4893.35
2018-01-22,8142.1
2018-01-22,4550.49
2018-01-22,1576.68
2018-01-22,2850.59
2018-01-23,2224.24
2018-01-24,639.69
2018-01-24,1312.81
2018-01-25,592.36
2018-01-25,2286.82
2018-01-26,2848.35
2018-01-27,1287.28
2018-01-27,15758.74
2018-01-27,8540.02
2018-01-28,11784.38
2018-01-28,1262.94
2018-01-28,13750.97
2018-01-28,666.2
2018-01-28,14826.14
2018-01-28,11736.95
2018-01-28,4966.24
2018-01-28,7816.65
2018-01-29,5568.2
2018-01-29,708.84
2018-01-29,6788.36
2018-01-29,2758.73
2018-01-29,747.25
2018-01-29,2613.93
2018-01-30,564.13
2018-01-30,2830.16
2018-01-30,1328.33
2018-01-30,14813.44
2018-01-30,2004.41
2018-01-31,7898.87
2018-01-31,5258.57
2018-01-31,2618.8
2018-01-31,6950.31
2018-02-01,3936.5
2018-02-01,17292.23
2018-02-02,5438.76
2018-02-02,564.94
2018-02-02,20226.82
2018-02-03,7816.14
2018-02-03,160155.48
2018-02-04,4325.5
2018-02-04,220.9
2018-02-05,6045.93
2018-02-05,12012.76
2018-02-05,1925.65
2018-02-06,9632.4
2018-02-06,2398.52
2018-02-06,1470.14
2018-02-06,3963.73
2018-02-06,3483.96
2018-02-07,3413.44
2018-02-07,903.44
2018-02-07,16275.87
2018-02-08,949.59
2018-02-09,1973.65
2018-02-09,995.12
2018-02-10,2698.66
2018-02-10,2783.31
2018-02-10,3601.68
2018-02-10,1836.35
2018-02-10,2772.71
2018-02-11,7733.28
2018-02-11,789.18
2018-02-12,10753.43
2018-02-12,198.35
2018-02-12,595.04
2018-02-13,2921.58
2018-02-13,2488.51
2018-02-14,1523.35
2018-02-14,10746.88
2018-02-14,41957.25
2018-02-16,1217.64
2018-02-16,318.63
2018-02-18,4267.6
2018-02-19,9071.01
2018-02-20,2115.21
2018-02-20,536.14
2018-02-21,13223.34
2018-02-21,10434.48
2018-02-21,2803.17
2018-02-21,44421.72
2018-02-21,1050.58
2018-02-22,3836.16
2018-02-22,2731.18
2018-02-23,27240.34
2018-02-23,1436.9
2018-02-23,11674.12
2018-02-24,294.22
2018-02-24,1669.04
2018-02-24,1664.49
2018-02-24,1268.27
2018-02-24,6421.92
2018-02-24,6572.7
2018-02-24,30499.16
2018-02-25,795.73
2018-02-25,3653.39
2018-02-25,2923.32
2018-02-25,7756.86
2018-02-25,24067.76
2018-02-25,5651.26
2018-02-25,2044.72
2018-02-25,9657.62
2018-02-25,4914.76
2018-02-25,6096.7
2018-02-26,3529.38
2018-02-26,5411.17
2018-02-26,9094.28
2018-02-26,642.48
2018-02-27,727.51
2018-02-27,20441.92
2018-02-27,1985.32
2018-02-27,1763.15
2018-02-28,3163.35
2018-02-28,14131.51
2018-02-28,2404.53
2018-02-28,5276.21
2018-02-28,7782.98
2018-02-28,2716.25
2018-02-28,11511.81
2018-02-28,13822.72
2018-03-01,291.05
2018-03-01,45695.16
2018-03-02,6991.26
2018-03-02,177208.79
2018-03-02,3214.18
2018-03-02,895.86
2018-03-03,18777.66
2018-03-03,9992.57
2018-03-04,105918.84
2018-03-04,260.7
2018-03-05,1373.95
2018-03-05,12266.41
2018-03-05,24343.91
2018-03-05,100003.05
2018-03-06,32438.82
2018-03-06,1512.77
2018-03-06,1650.69
2018-03-06,2221.78
2018-03-06,45456.83
2018-03-08,1978.47
2018-03-08,1257.26
2018-03-08,3437.52
2018-03-08,791.56
2018-03-08,2222.64
2018-03-09,669.57
2018-03-09,3573.22
2018-03-09,2830.35
2018-03-09,4469.36
2018-03-09,14367.17
2018-03-09,515.19
2018-03-10,1210.43
2018-03-11,6898.52
2018-03-11,3659.34
2018-03-11,539.49
2018-03-11,2274.2
2018-03-12,14838.04
2018-03-12,675.35
2018-03-13,1553.18
2018-03-13,15314.63
2018-03-13,798.51
2018-03-14,812.66
2018-03-14,457.98
2018-03-14,14262.23
2018-03-15,10984.35
2018-03-15,2914.7
2018-03-15,3892.55
2018-03-15,839.41
2018-03-16,11059.08
2018-03-16,15567.58
2018-03-16,1443.8
2018-03-17,2705.51
2018-03-17,14753.88
2018-03-18,2625.7
2018-03-18,4297.7
2018-03-19,1743.85
2018-03-20,85.53
2018-03-20,1770.06
2018-03-20,2377.9
2018-03-21,2462.91
2018-03-21,1348.79
2018-03-21,3238.98
2018-03-21,4090.1
2018-03-22,646.9
2018-03-22,361.29
2018-03-22,495.86
2018-03-23,1437.08
2018-03-23,1735.96
2018-03-24,484.78
2018-03-24,13438.39
2018-03-24,1364.53
2018-03-25,5979.02
2018-03-25,556.78
2018-03-26,3585.32
2018-03-27,6715.57
2018-03-27,42421.71
2018-03-27,15539.69
2018-03-27,3093.39
2018-03-28,3194.31
2018-03-28,10672.19
2018-03-28,13211.3
2018-03-28,24781.18
2018-03-29,664.84
2018-03-29,6038.12
2018-03-29,14256.9
2018-03-29,1805.33
2018-03-29,1842.41
2018-03-29,7706.42
2018-03-29,540.57
2018-03-29,5693.36
2018-03-29,22191.48
2018-03-29,13147.28
2018-03-29,8748.89
2018-03-29,1422.28
2018-03-30,662.29
2018-03-30,4878.72
2018-03-30,893.11
2018-03-30,210.91
2018-03-30,11305.77
2018-03-30,11853.56
2018-03-30,11023.61
2018-03-31,14847.81
2018-03-31,2839.38
2018-03-31,14210.47
2018-03-31,1632.55
2018-03-31,5455.05
2018-03-31,2631.55
2018-03-31,3795.47
2018-03-31,37983.29
2018-03-31,10107.86
2018-03-31,2693.37
2018-04-01,11829.17
2018-04-01,2930.35
2018-04-02,48875.36
2018-04-02,14993.98
2018-04-02,513.51
2018-04-02,2969.41
2018-04-03,1715.95
2018-04-03,35207.19
2018-04-03,5843.63
2018-04-03,103650.59
2018-04-03,284.25
2018-04-03,24324.66
2018-04-03,98319.03
2018-04-03,191.23
2018-04-04,1901.59
2018-04-04,32283.24
2018-04-04,208.99
2018-04-04,122159.85
2018-04-04,1818.41
2018-04-04,29378.56
2018-04-05,8126.41
2018-04-05,760.29
2018-04-05,1332.01
2018-04-06,4932.56
2018-04-06,2235.58
2018-04-06,1815.54
2018-04-06,1799.78
2018-04-06,4088.16
2018-04-06,967.59
2018-04-07,4923.29
2018-04-08,12191.82
2018-04-08,4845.07
2018-04-08,2283.76
2018-04-08,704.39
2018-04-09,1134.62
2018-04-10,4174.45
2018-04-10,7798.19
2018-04-10,286.85
2018-04-10,1914.72
2018-04-11,753.71
2018-04-11,10795.3
2018-04-11,3095.86
2018-04-11,15571.58
2018-04-12,1311.45
2018-04-12,3339.94
2018-04-13,2222.08
2018-04-13,2034.66
2018-04-13,1801.91
2018-04-13,2309.44
2018-04-13,700.06
2018-04-14,1075.24
2018-04-15,2320.91
2018-04-15,2365.7
2018-04-17,2611.04
2018-04-19,4436.74
2018-04-19,1520.36
2018-04-20,4252.27
2018-04-20,931.13
2018-04-20,4972.45
2018-04-21,14194.56
2018-04-21,2195.08
2018-04-21,413.34
2018-04-22,9392.73
2018-04-22,2938.98
2018-04-22,2426.16
2018-04-22,4703.07
2018-04-22,12205.36
2018-04-23,3689.45
2018-04-23,1439.07
2018-04-24,2396.13
2018-04-24,4839.36
2018-04-25,466.74
2018-04-26,11349.5
2018-04-26,2196.11
2018-04-26,9134.3
2018-04-27,1837.47
2018-04-27,4504.4
2018-04-27,2039.25
2018-04-27,3502.46
2018-04-27,4978.56
2018-04-28,9318.66
2018-04-28,4166.44
2018-04-28,12497.61
2018-04-28,10853.51
2018-04-28,6198.08
2018-04-29,4610.78
2018-04-29,8149.04
2018-04-29,8289.76
2018-04-29,13959.33
2018-04-30,6584.46
2018-04-30,2789.63
2018-04-30,7462.28
2018-04-30,1716.48
2018-05-01,5397.44
2018-05-01,9207.49
2018-05-01,79766.06
2018-05-01,35917.83
2018-05-01,13812.9
2018-05-01,7835.39
2018-05-02,3744.96
2018-05-02,94651.28
2018-05-02,2049.21
2018-05-02,1945.59
2018-05-03,3157.15
2018-05-03,1897.41
2018-05-04,27993.87
2018-05-04,3975.21
2018-05-05,6938.25
2018-05-05,1777.69
2018-05-05,3680.96
2018-05-06,2367.2
2018-05-06,1032.42
2018-05-06,2060.4
2018-05-07,24320.46
2018-05-07,1394.48
2018-05-07,5930.75
2018-05-08,2019.51
2018-05-08,25860.21
2018-05-09,2334.24
2018-05-09,92.01
2018-05-09,2003.52
2018-05-10,1269.38
2018-05-11,8235.19
2018-05-11,261.49
2018-05-11,347.02
2018-05-11,1982.15
2018-05-11,1155.83
2018-05-11,15376.84
2018-05-12,10396.72
2018-05-12,6283.57
2018-05-13,360.03
2018-05-13,953.12
2018-05-13,5646.41
2018-05-13,1793.43
2018-05-14,1786.87
2018-05-14,10791.08
2018-05-14,7002.46
2018-05-14,2694.69
2018-05-16,404.11
2018-05-16,1704.01
2018-05-16,3890.43
2018-05-17,15707.89
2018-05-17,2088.5
2018-05-17,1327.96
2018-05-17,6010.01
2018-05-18,2084.99
2018-05-18,2423.9
2018-05-18,327.07
2018-05-18,2787.47
2018-05-18,252.62
2018-05-18,2124.09
2018-05-18,3156.44
2018-05-19,1547.64
2018-05-19,471.06
2018-05-19,1951.12
2018-05-21,1466.73
2018-05-22,306.16
2018-05-22,5629.04
2018-05-22,3277.35
2018-05-23,1438.68
2018-05-23,4375.58
2018-05-23,17904.66
2018-05-23,3657.34
2018-05-24,7933.98
2018-05-24,2798.39
2018-05-24,2322.44
2018-05-24,2981.9
2018-05-24,420.52
2018-05-25,1439.61
2018-05-26,13456.46
2018-05-27,1273.55
2018-05-27,9912.34
2018-05-27,2400.61
2018-05-27,9503.88
2018-05-27,10530.67
2018-05-28,1413.29
2018-05-29,2770.87
2018-05-29,15742.03
2018-05-29,2494.39
2018-05-29,3866.25
2018-05-29,8215.42
2018-05-29,10658.14
2018-05-29,300.93
2018-05-29,9351.26
2018-05-30,1106.96
2018-05-30,11048.44
2018-05-30,11740.33
2018-05-30,1977.19
2018-05-30,318.98
2018-05-30,2326.75
2018-05-30,20176.75
2018-05-30,16160.96
2018-05-31,1682.93
2018-05-31,10664.92
2018-05-31,13382.34
2018-05-31,2200.16
2018-05-31,7202.96
2018-06-01,549.81
2018-06-01,831.42
2018-06-02,927.36
2018-06-02,16629.58
2018-06-02,4785.0
2018-06-02,7945.64
2018-06-02,82756.63
2018-06-02,293.72
2018-06-02,148020.81
2018-06-02,3211.6
2018-06-03,458.78
2018-06-03,1155.43
2018-06-04,1326.98
2018-06-04,461.52
2018-06-04,47528.1
2018-06-04,45770.84
2018-06-05,8634.69
2018-06-06,1514.13
2018-06-06,14062.72
2018-06-06,1936.38
2018-06-07,7419.23
2018-06-07,655.16
2018-06-08,4507.05
2018-06-08,767.02
2018-06-08,5798.73
2018-06-09,1604.52
2018-06-09,22342.09
2018-06-10,15589.49
2018-06-10,4781.87
2018-06-10,2562.17
2018-06-11,811.26
2018-06-12,963.75
2018-06-12,29671.17
2018-06-13,719.7
2018-06-14,1336.37
2018-06-15,9274.23
2018-06-15,1517.56
2018-06-15,5915.14
2018-06-16,2600.62
2018-06-16,2898.58
2018-06-18,2062.04
2018-06-18,4661.64
2018-06-19,6564.52
2018-06-19,712.47
2018-06-20,2692.07
2018-06-20,730.15
2018-06-20,760.16
2018-06-20,3680.25
2018-06-20,2686.17
2018-06-21,312.45
2018-06-21,4202.84
2018-06-21,1720.03
2018-06-22,621.76
2018-06-24,13932.55
2018-06-24,4180.85
2018-06-24,18171.0
2018-06-24,716.84
2018-06-25,341.12
2018-06-25,761.51
2018-06-26,1386.53
2018-06-26,5624.76
2018-06-26,10176.84
2018-06-26,2674.14
2018-06-26,681.85
2018-06-26,19672.61
2018-06-26,1410.31
2018-06-26,13338.65
2018-06-26,2445.77
2018-06-27,13759.86
2018-06-27,693.39
2018-06-27,11951.98
2018-06-27,2359.42
2018-06-27,904.09
2018-06-28,2020.95
2018-06-28,9739.87
2018-06-28,5934.78
2018-06-28,3553.01
2018-06-28,14743.22
2018-06-28,11812.24
2018-06-29,11464.4
2018-06-29,306.47
2018-06-29,3873.07
2018-06-29,6380.31
2018-06-29,1363.37
2018-06-29,11478.72
2018-06-30,6325.86
2018-06-30,11631.68
2018-06-30,5551.58
2018-07-01,1698.48
2018-07-01,18194.25
2018-07-01,16716.97
2018-07-02,12118.25
2018-07-03,15122.41
2018-07-03,1582.11
2018-07-03,7465.22
2018-07-03,4197.65
2018-07-03,2423.4
2018-07-04,15720.84
2018-07-04,798.45
2018-07-04,238163.14
2018-07-05,573.37
2018-07-06,456.84
2018-07-07,42.45
2018-07-08,6436.47
2018-07-08,14282.7
2018-07-09,2251.94
2018-07-11,12728.27
2018-07-12,1012.16
2018-07-12,463.83
2018-07-12,10256.64
2018-07-13,711.32
2018-07-13,19842.03
2018-07-13,12136.2
2018-07-14,8227.89
2018-07-14,526.91
2018-07-14,14727.2
2018-07-14,4042.33
2018-07-14,1156.91
2018-07-14,1774.75
2018-07-15,413.74
2018-07-15,1104.96
2018-07-16,420.95
2018-07-17,4858.59
2018-07-17,3841.56
2018-07-18,1351.7
2018-07-18,866.25
2018-07-18,2780.55
2018-07-19,10644.77
2018-07-19,1824.52
2018-07-23,1809.46
2018-07-23,1972.37
2018-07-23,1765.04
2018-07-23,1721.37
2018-07-23,633.36
2018-07-24,532.2
2018-07-24,1574.3
2018-07-26,2188.36
2018-07-26,5727.09
2018-07-26,997.68
2018-07-27,11721.37
2018-07-27,708.11
2018-07-27,8467.4
2018-07-27,10249.27
2018-07-27,2266.28
2018-07-27,9986.91
2018-07-28,2480.19
2018-07-28,587.42
2018-07-28,7994.76
2018-07-28,3574.26
2018-07-28,1365.27
2018-07-29,6364.02
2018-07-29,1411.97
2018-07-29,4375.41
2018-07-30,6810.0
2018-07-30,2529.76
2018-07-30,392.61
2018-07-30,286.44
2018-07-31,5715.2
2018-07-31,6958.91
2018-07-31,4751.33
2018-07-31,4099.32
2018-07-31,793.88
2018-07-31,13942.99
2018-07-31,1073.05
2018-07-31,14008.27
2018-07-31,10974.76
2018-08-01,2012.63
2018-08-01,2417.78
2018-08-02,42645.54
2018-08-02,1993.19
2018-08-02,15938.03
2018-08-02,1944.37
2018-08-03,21438.09
2018-08-04,5849.25
2018-08-05,953.9
2018-08-05,6855.52
2018-08-05,537.69
2018-08-05,176264.99
2018-08-06,38446.04
2018-08-06,1978.25
2018-08-06,986.58
2018-08-07,2340.45
2018-08-08,480.72
2018-08-08,962.29
2018-08-09,10686.89
2018-08-09,2508.21
2018-08-09,3183.03
2018-08-10,7653.92
2018-08-11,255.04
2018-08-13,2778.2
2018-08-13,12885.41
2018-08-13,9686.18
2018-08-14,12944.73
2018-08-14,1221.66
2018-08-14,2151.16
2018-08-14,205.52
2018-08-15,3676.16
2018-08-15,645.56
2018-08-15,1067.47
2018-08-16,3074.63
2018-08-16,968.24
2018-08-16,5639.27
2018-08-16,2001.02
2018-08-16,6305.58
2018-08-17,2320.9
2018-08-17,1262.0
2018-08-18,4713.62
2018-08-18,3134.37
2018-08-19,514.53
2018-08-19,2035.62
2018-08-19,2327.52
2018-08-19,1588.06
2018-08-19,13805.22
2018-08-19,10562.25
2018-08-20,3662.29
2018-08-20,2050.11
2018-08-20,211.43
2018-08-20,992.39
2018-08-21,10688.19
2018-08-21,2860.28
2018-08-21,601.71
2018-08-21,3011.45
2018-08-22,2636.72
2018-08-22,1173.02
2018-08-22,15567.12
2018-08-23,1426.75
2018-08-23,959.78
2018-08-24,315.52
2018-08-25,2240.52
2018-08-26,1783.42
2018-08-26,38529.81
2018-08-26,603.12
2018-08-26,2150.52
2018-08-27,6106.95
2018-08-27,3580.22
2018-08-27,3352.78
2018-08-27,4518.45
2018-08-28,14244.57
2018-08-28,1201.09
2018-08-28,9358.82
2018-08-28,1701.05
2018-08-28,6845.18
2018-08-28,2475.37
2018-08-28,4699.93
2018-08-29,4929.83
2018-08-29,1965.64
2018-08-29,13680.25
2018-08-29,480.02
2018-08-29,157.14
2018-08-30,21592.66
2018-08-30,19993.79
2018-08-30,6696.67
2018-08-30,4256.6
2018-08-30,1845.13
2018-08-30,30974.59
2018-08-30,1378.85
2018-08-30,11179.41
2018-08-30,5681.49
2018-08-30,3419.03
2018-08-31,4529.94
2018-08-31,1509.54
2018-08-31,1220.55
2018-08-31,4323.17
2018-08-31,4585.86
2018-09-01,168889.74
2018-09-01,1300.1
2018-09-01,2768.91
2018-09-02,3410.99
2018-09-02,11127.45
2018-09-02,2784.88
2018-09-02,2723.11
2018-09-02,11654.9
2018-09-02,40791.53
2018-09-03,769.22
2018-09-03,2636.76
2018-09-04,3943.65
2018-09-04,2188.87
2018-09-04,4685.53
2018-09-04,3360.14
2018-09-05,12069.76
2018-09-05,2307.27
2018-09-06,1793.45
2018-09-06,392.64
2018-09-06,1692.88
2018-09-06,1675.71
2018-09-06,1029.63
2018-09-07,5240.12
2018-09-07,2762.28
2018-09-08,2209.34
2018-09-10,536.06
2018-09-11,2499.68
2018-09-11,1988.28
2018-09-11,136.62
2018-09-12,616.1
2018-09-12,512.81
2018-09-12,4165.91
2018-09-12,1258.74
2018-09-12,13072.1
2018-09-12,3743.85
2018-09-13,9402.04
2018-09-13,4690.43
2018-09-13,2690.17
2018-09-14,10748.27
2018-09-14,3535.49
2018-09-14,7765.29
2018-09-16,5385.92
2018-09-16,4522.03
2018-09-17,2034.54
2018-09-18,1678.17
2018-09-19,1362.34
2018-09-19,4910.64
2018-09-19,637.91
2018-09-19,2932.43
2018-09-19,3877.91
2018-09-20,1058.41
2018-09-20,4685.14
2018-09-20,142.82
2018-09-21,316.4
2018-09-21,14042.87
2018-09-21,2031.23
2018-09-22,1884.37
2018-09-23,22052.53
2018-09-24,29420.5
2018-09-24,4085.53
2018-09-24,1653.18
2018-09-24,1948.85
2018-09-25,2218.31
2018-09-25,4911.38
2018-09-25,2324.9
2018-09-26,4290.76
2018-09-26,3250.0
2018-09-26,8675.16
2018-09-26,2345.11
2018-09-26,4951.06
2018-09-26,12899.23
2018-09-26,2138.52
2018-09-26,7275.43
2018-09-26,10980.11
2018-09-27,556.58
2018-09-27,3468.59
2018-09-27,461.63
2018-09-27,7207.83
2018-09-27,1127.83
2018-09-27,1085.67
2018-09-27,14852.89
2018-09-27,1405.55
2018-09-27,2069.45
2018-09-28,2986.58
2018-09-28,9398.43
2018-09-28,14041.69
2018-09-29,8625.27
2018-09-29,1795.75
2018-09-29,4826.06
2018-09-29,449.01
2018-09-29,655.79
2018-09-30,5248.37
2018-09-30,7935.66
2018-09-30,13865.88
2018-09-30,2906.35
2018-09-30,3065.24
2018-09-30,10502.53
2018-10-01,394.99
2018-10-01,3295.92
2018-10-01,1401.26
2018-10-01,11975.61
2018-10-01,28770.02
2018-10-01,2566.01
2018-10-02,9960.05
2018-10-02,6310.39
2018-10-02,1059.34
2018-10-03,16456.52
2018-10-03,1666.5
2018-10-03,2863.78
2018-10-03,3912.45
2018-10-04,30940.78
2018-10-04,1452.43
2018-10-04,32650.69
2018-10-04,9149.25
2018-10-05,22081.97
2018-10-05,9599.57
2018-10-06,668.28
2018-10-06,1025.5
2018-10-07,1811.42
2018-10-08,4927.95
2018-10-08,5215.26
2018-10-08,397.08
2018-10-08,2053.06
2018-10-08,154.19
2018-10-09,377.96
2018-10-09,2115.06
2018-10-09,10084.71
2018-10-10,3294.85
2018-10-11,8314.1
2018-10-11,625.96
2018-10-11,1435.52
2018-10-11,4291.22
2018-10-11,1214.18
2018-10-12,12510.26
2018-10-12,554.65
2018-10-12,3419.25
2018-10-12,19326.75
2018-10-12,2657.13
2018-10-12,765.59
2018-10-13,45837.77
2018-10-13,1415.07
2018-10-15,1784.77
2018-10-15,2114.77
2018-10-15,313.47
2018-10-16,842.35
2018-10-16,1302.83
2018-10-17,4678.31
2018-10-17,1006.38
2018-10-17,1495.16
2018-10-17,15472.79
2018-10-17,2457.81
2018-10-17,762.6
2018-10-18,4028.33
2018-10-18,10884.18
2018-10-18,308.88
2018-10-18,1662.28
2018-10-19,2527.8
2018-10-19,1572.03
2018-10-19,13295.35
2018-10-19,1737.24
2018-10-19,1975.35
2018-10-19,29443.81
2018-10-20,565.25
2018-10-21,1885.95
2018-10-21,1156.3
2018-10-22,1814.05
2018-10-22,4469.79
2018-10-22,1574.87
2018-10-22,16530.29
2018-10-22,23442.3
2018-10-23,1637.68
2018-10-23,4763.61
2018-10-24,4541.34
2018-10-24,3813.11
2018-10-24,7337.85
2018-10-24,599.42
2018-10-24,1974.09
2018-10-25,3770.71
2018-10-25,10896.94
2018-10-25,2316.59
2018-10-25,359.04
2018-10-25,2309.73
2018-10-26,4572.45
2018-10-26,1080.54
2018-10-26,2497.27
2018-10-27,5450.08
2018-10-28,309.24
2018-10-28,5046.44
2018-10-28,418.82
2018-10-28,10201.67
2018-10-28,2323.01
2018-10-28,15150.3
2018-10-28,6680.84
2018-10-28,467.77
2018-10-29,2708.18
2018-10-29,708.0
2018-10-30,13621.38
2018-10-30,9170.76
2018-10-30,3453.61
2018-10-30,1746.13
2018-10-31,8996.11
2018-10-31,5493.68
2018-10-31,10977.1
2018-10-31,4741.24
2018-10-31,3021.47
2018-10-31,19939.86
2018-10-31,7894.52
2018-10-31,5656.87
2018-10-31,1143.01
2018-11-01,4267.15
2018-11-01,20793.23
2018-11-02,14867.05
2018-11-02,813.4
2018-11-03,20675.42
2018-11-03,4565.56
2018-11-03,840.0
2018-11-03,4195.62
2018-11-05,240125.84
2018-11-05,17662.41
2018-11-05,1734.96
2018-11-05,33323.0
2018-11-06,759.82
2018-11-06,1573.03
2018-11-06,1740.38
2018-11-06,494.98
2018-11-07,1195.05
2018-11-07,2433.02
2018-11-07,2218.32
2018-11-07,48761.33
2018-11-08,1977.36
2018-11-08,9984.92
2018-11-09,168.09
2018-11-09,49971.86
2018-11-09,15274.97
2018-11-09,2109.46
2018-11-09,2425.37
2018-11-09,48253.76
2018-11-09,824.16
2018-11-10,1903.88
2018-11-10,591.62
2018-11-10,11551.62
2018-11-11,31455.05
2018-11-11,2884.7
2018-11-12,9935.27
2018-11-12,1641.06
2018-11-12,12050.66
2018-11-13,990.72
2018-11-13,757.51
2018-11-14,5688.3
2018-11-15,1225.58
2018-11-16,1091.27
2018-11-16,2553.47
2018-11-17,2745.97
2018-11-17,2846.48
2018-11-18,4436.37
2018-11-18,6635.28
2018-11-18,1762.92
2018-11-18,1912.89
2018-11-19,1759.56
2018-11-19,8310.27
2018-11-20,1300.93
2018-11-21,2618.36
2018-11-21,4077.88
2018-11-21,4083.45
2018-11-21,2064.62
2018-11-23,7161.71
2018-11-23,1805.69
2018-11-23,892.69
2018-11-23,1116.89
2018-11-24,2410.29
2018-11-25,4462.26
2018-11-25,47.36
2018-11-26,22981.85
2018-11-26,12567.95
2018-11-26,5865.6
2018-11-27,12457.87
2018-11-27,4956.19
2018-11-27,2553.27
2018-11-27,15120.24
2018-11-27,15306.44
2018-11-28,13864.02
2018-11-28,1607.37
2018-11-28,14581.69
2018-11-28,15117.99
2018-11-29,8743.16
2018-11-29,4426.42
2018-11-29,3537.76
2018-11-29,15159.56
2018-11-29,8999.93
2018-11-29,598.03
2018-11-30,375.76
2018-11-30,12102.5
2018-11-30,4264.93
2018-11-30,348.56
2018-11-30,763.75
2018-11-30,821.65
2018-12-01,1325.79
2018-12-01,129662.04
2018-12-01,44310.63
2018-12-01,1065.79
2018-12-02,1890.32
2018-12-02,39965.41
2018-12-02,3441.57
2018-12-02,101.55
2018-12-03,1201.31
2018-12-03,7438.57
2018-12-03,2687.02
2018-12-04,4040.23
2018-12-04,11348.29
2018-12-04,49110.75
